game_id,round,team_region,team_seed,team,opp_region,opp_seed,opponent,wab,barthag,adj_oe,adj_de,efg_pct,efgd_pct,tor,tord,orb_pct,drb_pct,ftr,ftrd,2p_pct,2pd_pct,3p_pct,3pd_pct,3pr,3prd,adj_tempo,win_prob_raw,win_prob
r5_r5_g01,Final Four,Region 4,12,Colorado St.,Region 1,11,Fairfield,-2.9313827749212638,-0.0337422816097144,-13.809931450514554,10.969091630774557,-8.899999999999999,4.29999999999999,-54.7,60.900000000000006,-49.00000000000001,47.3,-40.5,51.0,-8.300000000000004,6.299999999999997,-40.2,34.2,-33.2,11.199999999999996,-3.7397601211799554,0.15117481350898743,0.168027898954402
r5_r5_g01,Final Four,Region 4,13,Idaho,Region 1,11,Fairfield,-2.678891194980508,-0.1038335595817067,-16.697854381861305,9.887189340501353,-10.1,2.699999999999996,-50.0,60.2,-33.800000000000004,47.50000000000001,-41.5,52.8,-8.5,6.0,-42.3,31.5,-37.2,11.4,5.103668974594342,0.15117481350898743,0.168027898954402
r5_r5_g01,Final Four,Region 4,14,UC San Diego,Region 1,11,Fairfield,-5.495921985737354,-0.2048556760648046,-18.057221684682037,7.118848962551709,-9.300000000000004,0.0999999999999943,-53.1,53.8,-47.2,41.6,-41.8,52.2,-8.100000000000001,1.2999999999999972,-41.1,32.3,-36.400000000000006,10.0,1.780242282378211,0.15117481350898743,0.168027898954402
r5_r5_g01,Final Four,Region 4,15,Fairleigh Dickinson,Region 1,11,Fairfield,-2.7697397282945637,-0.2699904256859965,-18.41343315572296,5.194722984415392,-7.0,5.499999999999993,-50.1,59.400000000000006,-32.800000000000004,45.1,-49.4,53.2,-7.5,7.5,-38.1,33.8,-25.500000000000007,22.300000000000004,-5.27769632528134,0.15117481350898743,0.17325346104065437
r5_r5_g01,Final Four,Region 4,16,Southern,Region 1,11,Fairfield,-7.665478177633076,-0.5888137648232858,-30.30835235469148,6.785664297674515,-14.700000000000005,1.3999999999999917,-47.0,51.1,-38.3,36.1,-36.7,35.2,-16.200000000000003,-0.1000000000000014,-39.8,36.8,-43.10000000000001,17.1,0.3348683558179175,0.17521685361862183,0.1896814463907885
r5_r5_g01,Final Four,Region 4,1,South Carolina,Region 1,12,Murray St.,14.694799961031022,0.2558189615883559,23.66253238025935,22.22265523511622,2.700000000000003,9.900000000000006,-64.5,58.39999999999999,-34.00000000000001,38.00000000000001,-44.4,44.7,3.3999999999999986,9.0,-32.800000000000004,40.50000000000001,-49.39999999999999,25.800000000000004,-3.2071110203204114,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,2,Iowa,Region 1,12,Murray St.,11.060968801806917,0.2478986387354432,12.177270162697624,16.871980931184112,1.8999999999999984,3.200000000000003,-61.00000000000001,61.8,-41.10000000000001,43.2,-48.4,43.0,2.8999999999999986,2.200000000000003,-33.800000000000004,36.4,-42.99999999999999,23.5,-3.454435916922961,0.6898005604743958,0.7982892382548309
r5_r5_g01,Final Four,Region 4,3,TCU,Region 1,12,Murray St.,7.119565355367186,0.2456451297624201,10.545015095944024,16.501885547799432,1.7000000000000028,11.800000000000004,-62.3,62.39999999999999,-40.2,42.2,-53.2,36.0,3.3000000000000043,10.9,-34.400000000000006,41.6,-33.39999999999999,29.1,-5.672990418997543,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,4,Oklahoma,Region 1,12,Murray St.,7.134964163471815,0.2458195643953421,10.464207213277176,16.659895315492392,-3.1000000000000014,8.800000000000004,-61.8,60.6,-33.7,42.1,-47.2,30.0,0.3000000000000042,7.5,-40.7,40.4,-43.3,25.000000000000007,4.2145455514015,0.748525857925415,0.8103185536092115
r5_r5_g01,Final Four,Region 4,5,Michigan St.,Region 1,12,Murray St.,5.768474329438476,0.2389368237793209,13.76234807913086,11.045684668499618,1.2999999999999972,0.8000000000000043,-64.2,55.5,-38.30000000000001,37.7,-44.3,36.8,1.5,-0.8999999999999986,-33.00000000000001,35.50000000000001,-42.39999999999999,23.5,-2.4480834604173083,0.6507971882820129,0.7887540957890401
r5_r5_g01,Final Four,Region 4,6,Washington,Region 1,12,Murray St.,4.552886019029381,0.240554674254477,9.821961996004744,14.48458076284392,-1.7000000000000028,5.0,-60.10000000000001,63.1,-36.3,40.6,-54.0,38.7,-1.0,2.3000000000000043,-35.900000000000006,39.7,-38.89999999999999,30.300000000000004,-7.037379538307789,0.6898005604743958,0.7982892382548309
r5_r5_g01,Final Four,Region 4,7,Georgia,Region 1,12,Murray St.,3.40486522481808,0.2281668057088829,5.926710302506862,13.340351739381092,-2.200000000000003,6.300000000000004,-62.10000000000001,59.6,-42.7,41.00000000000001,-46.7,30.0,-1.1000000000000014,4.899999999999999,-36.50000000000001,39.00000000000001,-41.2,24.500000000000007,-5.092854014388735,0.7199209332466125,0.7795500902782868
r5_r5_g01,Final Four,Region 4,8,Clemson,Region 1,12,Murray St.,1.6033732349150718,0.1792196419167296,1.0441219843069265,9.683742272818703,-2.5,4.800000000000004,-62.400000000000006,61.6,-40.50000000000001,43.3,-49.2,38.6,-2.3999999999999986,4.600000000000001,-35.7,35.9,-33.39999999999999,29.7,-10.036454026666092,0.6507971882820129,0.7887540957890401
r5_r5_g01,Final Four,Region 4,9,USC,Region 1,12,Murray St.,3.369487110304102,0.2396245789975001,4.648214304605858,17.74890419456473,-6.0,6.0,-62.2,58.89999999999999,-40.1,35.9,-49.4,35.0,-4.399999999999999,3.800000000000004,-39.60000000000001,39.6,-35.8,31.7,-3.854917825764346,0.6898005604743958,0.7721176707337404
r5_r5_g01,Final Four,Region 4,10,Virginia,Region 1,12,Murray St.,-0.596276293529613,0.2008690704655152,7.626399215976505,7.036652752417879,-3.200000000000003,6.400000000000006,-62.00000000000001,62.5,-33.7,41.00000000000001,-47.6,31.3,-1.6999999999999955,7.5,-37.900000000000006,35.2,-42.99999999999999,27.9,-6.2136338131084585,0.6035268306732178,0.7168661025380125
r5_r5_g01,Final Four,Region 4,11,South Dakota St.,Region 1,12,Murray St.,0.2238832319193814,0.1757265860512965,4.515299325663719,6.523789462879634,1.8000000000000045,6.0,-62.400000000000006,63.7,-41.3,44.00000000000001,-45.3,40.5,3.5,3.6000000000000014,-34.800000000000004,39.7,-39.89999999999999,19.5,-5.744970381014554,0.6491925716400146,0.788342471520315
r5_r5_g01,Final Four,Region 4,12,Colorado St.,Region 1,12,Murray St.,-2.969973932207765,0.1131412427490651,-3.0720271976216225,8.034895133688835,-5.0,9.0,-65.80000000000001,62.7,-50.00000000000001,42.8,-46.8,34.8,-4.600000000000001,8.399999999999999,-37.60000000000001,39.8,-38.89999999999999,22.9,-8.704630700582854,0.688446581363678,0.7428083196312961
r5_r5_g01,Final Four,Region 4,13,Idaho,Region 1,12,Murray St.,-2.7174823522670097,0.0430499647770729,-5.959950128968373,6.952992843415629,-6.200000000000003,7.400000000000006,-61.10000000000001,62.0,-34.800000000000004,43.00000000000001,-47.8,36.6,-4.799999999999997,8.100000000000001,-39.7,37.1,-42.89999999999999,23.1,0.1387983951914435,0.688446581363678,0.7428083196312961
r5_r5_g01,Final Four,Region 4,14,UC San Diego,Region 1,12,Murray St.,-5.534513143023856,-0.0579721517060249,-7.319317431789102,4.184652465465987,-5.400000000000006,4.800000000000004,-64.2,55.6,-48.2,37.1,-48.1,36.0,-4.399999999999999,3.3999999999999986,-38.50000000000001,37.9,-42.1,21.700000000000003,-3.1846282970246875,0.20358730852603912,0.22788232926625962
r5_r5_g01,Final Four,Region 4,15,Fairleigh Dickinson,Region 1,12,Murray St.,-2.808330885581065,-0.1231069013272169,-7.675528902830024,2.2605264873296704,-3.1000000000000014,10.200000000000005,-61.2,61.2,-33.800000000000004,40.6,-55.7,37.0,-3.799999999999997,9.6,-35.50000000000001,39.4,-31.2,34.00000000000001,-10.24256690468424,0.27671876549720764,0.3129215846593711
r5_r5_g01,Final Four,Region 4,16,Southern,Region 1,12,Murray St.,-7.704069334919579,-0.4419302404645063,-19.570448101798547,3.851467800588793,-10.800000000000004,6.100000000000001,-58.10000000000001,52.89999999999999,-39.3,31.6,-42.99999999999999,19.0,-12.5,2.0,-37.2,42.4,-48.8,28.800000000000004,-4.630002223584981,0.17521685361862183,0.1896814463907885
r5_r5_g01,Final Four,Region 4,1,South Carolina,Region 1,13,Western Illinois,17.78830005500408,0.2750147758063623,18.888973900883684,28.317478791139067,-0.7999999999999972,9.5,-61.1,58.89999999999999,-34.6,44.60000000000001,-43.2,46.10000000000001,-1.9000000000000057,11.199999999999996,-32.49999999999999,37.10000000000001,-38.0,39.6,1.759269313850112,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,2,Iowa,Region 1,13,Western Illinois,14.154468895779974,0.2670944529534497,7.4037116833219585,22.96680448720696,-1.6000000000000014,2.799999999999997,-57.6,62.3,-41.7,49.8,-47.2,44.400000000000006,-2.4000000000000057,4.399999999999999,-33.49999999999999,33.0,-31.6,37.3,1.5119444172475625,0.6507971882820129,0.7887540957890401
r5_r5_g01,Final Four,Region 4,3,TCU,Region 1,13,Western Illinois,10.213065449340244,0.2648409439804265,5.771456616568358,22.59670910382228,-1.7999999999999972,11.4,-58.9,62.89999999999999,-40.8,48.8,-51.99999999999999,37.400000000000006,-2.0,13.099999999999994,-34.099999999999994,38.2,-22.0,42.9,-0.7066100848270196,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,4,Oklahoma,Region 1,13,Western Illinois,10.228464257444871,0.2650153786133485,5.690648733901512,22.75471887151524,-6.600000000000001,8.399999999999999,-58.4,61.1,-34.3,48.7,-45.99999999999999,31.40000000000001,-5.0,9.699999999999996,-40.39999999999999,37.0,-31.9,38.8,9.180925885572025,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,5,Michigan St.,Region 1,13,Western Illinois,8.861974423411535,0.2581326379973273,8.988789599755194,17.140508224522463,-2.200000000000003,0.3999999999999986,-60.8,56.0,-38.900000000000006,44.3,-43.1,38.2,-3.800000000000004,1.2999999999999972,-32.7,32.10000000000001,-31.0,37.3,2.518296873753215,0.6507971882820129,0.7887540957890401
r5_r5_g01,Final Four,Region 4,6,Washington,Region 1,13,Western Illinois,7.646386113002439,0.2597504884724835,5.04840351662908,20.579404318866764,-5.200000000000003,4.599999999999994,-56.7,63.6,-36.9,47.2,-52.8,40.10000000000001,-6.300000000000004,4.5,-35.599999999999994,36.3,-27.5,44.1,-2.070999204137266,0.6898005604743958,0.7982892382548309
r5_r5_g01,Final Four,Region 4,7,Georgia,Region 1,13,Western Illinois,6.498365318791139,0.2473626199268893,1.1531518231311964,19.435175295403937,-5.700000000000003,5.899999999999999,-58.7,60.1,-43.3,47.60000000000001,-45.49999999999999,31.40000000000001,-6.400000000000006,7.099999999999994,-36.2,35.60000000000001,-29.800000000000004,38.3,-0.1264736802182113,0.6507971882820129,0.7617146503867597
r5_r5_g01,Final Four,Region 4,8,Clemson,Region 1,13,Western Illinois,4.69687332888813,0.1984154561347361,-3.72943649506874,15.77856582884155,-6.0,4.399999999999999,-59.0,62.1,-41.1,49.900000000000006,-47.99999999999999,40.0,-7.700000000000003,6.799999999999997,-35.39999999999999,32.5,-22.0,43.49999999999999,-5.070073692495569,0.6075882911682129,0.7770801440225674
r5_r5_g01,Final Four,Region 4,9,USC,Region 1,13,Western Illinois,6.462987204277161,0.2588203932155065,-0.1253441747698076,23.843727750587576,-9.5,5.599999999999994,-58.8,59.39999999999999,-40.7,42.5,-48.2,36.400000000000006,-9.700000000000005,6.0,-39.3,36.2,-24.40000000000001,45.49999999999999,1.111462508406177,0.6522461771965027,0.7021214119288409
r5_r5_g01,Final Four,Region 4,10,Virginia,Region 1,13,Western Illinois,2.4972238004434453,0.2200648846835217,2.8528407366008395,13.131476308440725,-6.700000000000003,6.0,-58.6,63.0,-34.3,47.60000000000001,-46.39999999999999,32.7,-7.0,9.699999999999996,-37.6,31.8,-31.6,41.7,-1.2472534789379353,0.6507971882820129,0.7331001439485616
r5_r5_g01,Final Four,Region 4,11,South Dakota St.,Region 1,13,Western Illinois,3.31738332589244,0.1949224002693029,-0.2582591537119469,12.61861301890248,-1.6999999999999955,5.599999999999994,-59.0,64.2,-41.9,50.60000000000001,-44.1,41.900000000000006,-1.8000000000000045,5.799999999999997,-34.49999999999999,36.3,-28.5,33.3,-0.7785900468440303,0.6898005604743958,0.7982892382548309
r5_r5_g01,Final Four,Region 4,12,Colorado St.,Region 1,13,Western Illinois,0.1235261617652931,0.1323370569670715,-7.845585676997288,14.12971868971168,-8.5,8.599999999999994,-62.4,63.2,-50.6,49.400000000000006,-45.6,36.2,-9.900000000000006,10.599999999999994,-37.3,36.400000000000006,-27.5,36.7,-3.7382503664123305,0.686532735824585,0.7144415012310944
r5_r5_g01,Final Four,Region 4,13,Idaho,Region 1,13,Western Illinois,0.3760177417060486,0.0622457789950793,-10.73350860834404,13.047816399438474,-9.700000000000005,7.0,-57.7,62.5,-35.4,49.60000000000001,-46.6,38.0,-10.1,10.299999999999995,-39.39999999999999,33.7,-31.500000000000004,36.9,5.105178729361967,0.6469960808753967,0.7319524140940445
r5_r5_g01,Final Four,Region 4,14,UC San Diego,Region 1,13,Western Illinois,-2.441013049050798,-0.0387763374880185,-12.092875911164768,10.279476021488833,-8.900000000000006,4.399999999999999,-60.8,56.1,-48.8,43.7,-46.89999999999999,37.400000000000006,-9.700000000000005,5.599999999999994,-38.2,34.5,-30.700000000000003,35.5,1.7817520371458355,0.15117481350898743,0.168027898954402
r5_r5_g01,Final Four,Region 4,15,Fairleigh Dickinson,Region 1,13,Western Illinois,0.2851692083919932,-0.1039110871092104,-12.44908738220569,8.355350043352516,-6.600000000000001,9.799999999999995,-57.8,61.7,-34.4,47.2,-54.49999999999999,38.400000000000006,-9.1,11.799999999999995,-35.2,36.0,-19.800000000000004,47.8,-5.276186570513715,0.27440351247787476,0.31174759515535555
r5_r5_g01,Final Four,Region 4,16,Southern,Region 1,13,Western Illinois,-4.61056924094652,-0.4227344262464999,-24.344006581174213,9.946291356611638,-14.300000000000004,5.699999999999996,-54.7,53.39999999999999,-39.9,38.2,-41.79999999999999,20.40000000000001,-17.800000000000004,4.199999999999996,-36.89999999999999,39.0,-37.400000000000006,42.6,0.3363781105855423,0.17521685361862183,0.1896814463907885
r5_r5_g01,Final Four,Region 4,1,South Carolina,Region 1,14,Howard,18.914515349061368,0.5375352301067804,18.921270284078844,37.5830375852436,-2.3999999999999915,16.800000000000004,-56.4,54.7,-30.1,36.8,-39.8,46.2,-1.0,18.5,-36.8,42.00000000000001,-41.2,40.8,0.5933145528708366,0.748525857925415,0.8103185536092115
r5_r5_g01,Final Four,Region 4,2,Iowa,Region 1,14,Howard,15.28068418983726,0.5296149072538676,7.436008066517118,32.23236328131149,-3.199999999999996,10.1,-52.9,58.1,-37.2,41.99999999999999,-43.8,44.5,-1.5,11.700000000000005,-37.8,37.9,-34.800000000000004,38.5,0.3459896562682871,0.748525857925415,0.8103185536092115
r5_r5_g01,Final Four,Region 4,3,TCU,Region 1,14,Howard,11.339280743397532,0.5273613982808445,5.8037529997635176,31.862267897926813,-3.3999999999999915,18.700000000000003,-54.2,58.7,-36.3,40.99999999999999,-48.6,37.5,-1.0999999999999943,20.4,-38.400000000000006,43.1,-25.200000000000003,44.1,-1.872564845806295,0.748525857925415,0.8103185536092115
r5_r5_g01,Final Four,Region 4,4,Oklahoma,Region 1,14,Howard,11.35467955150216,0.5275358329137665,5.722945117096671,32.02027766561977,-8.199999999999996,15.700000000000005,-53.7,56.9,-29.8,40.9,-42.6,31.5,-4.099999999999994,17.0,-44.7,41.9,-35.10000000000001,40.00000000000001,8.014971124592748,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,5,Michigan St.,Region 1,14,Howard,9.988189717468822,0.5206530922977453,9.021085982950352,26.406067018627,-3.799999999999997,7.700000000000003,-56.1,51.8,-34.400000000000006,36.49999999999999,-39.7,38.3,-2.8999999999999986,8.600000000000001,-37.00000000000001,37.00000000000001,-34.2,38.5,1.3523421127739397,0.748525857925415,0.8103185536092115
r5_r5_g01,Final Four,Region 4,6,Washington,Region 1,14,Howard,8.772601407059726,0.5222709427729015,5.080699899824239,29.8449631129713,-6.799999999999997,11.9,-52.0,59.4,-32.4,39.4,-49.400000000000006,40.2,-5.399999999999999,11.800000000000004,-39.900000000000006,41.2,-30.700000000000003,45.3,-3.236953965116541,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,7,Georgia,Region 1,14,Howard,7.624580612848426,0.5098830742273073,1.185448206326356,28.700734089508472,-7.299999999999997,13.200000000000005,-54.0,55.9,-38.8,39.8,-42.1,31.5,-5.5,14.4,-40.50000000000001,40.50000000000001,-33.00000000000001,39.50000000000001,-1.292428441197487,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,8,Clemson,Region 1,14,Howard,5.823088622945418,0.4609359104351541,-3.69714011187358,25.04412462294609,-7.599999999999994,11.700000000000005,-54.3,57.9,-36.6,42.1,-44.6,40.1,-6.799999999999997,14.1,-39.7,37.4,-25.200000000000003,44.7,-6.2360284534748445,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,9,USC,Region 1,14,Howard,7.589202498334449,0.5213408475159245,-0.0930477915746479,33.10928654469211,-11.099999999999994,12.9,-54.1,55.2,-36.2,34.7,-44.8,36.5,-8.799999999999997,13.300000000000004,-43.60000000000001,41.1,-27.60000000000001,46.7,-0.0544922525730982,0.721389651298523,0.7527606027310585
r5_r5_g01,Final Four,Region 4,10,Virginia,Region 1,14,Howard,3.623439094500733,0.4825853389839397,2.885137119795999,22.39703510254526,-8.299999999999997,13.300000000000004,-53.9,58.8,-29.8,39.8,-43.0,32.8,-6.099999999999994,17.0,-41.900000000000006,36.7,-34.800000000000004,42.9,-2.4132082399172106,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,11,South Dakota St.,Region 1,14,Howard,4.443598619949728,0.4574428545697209,-0.2259627705167872,21.88417181300701,-3.29999999999999,12.9,-54.3,60.00000000000001,-37.4,42.8,-40.7,42.0,-0.8999999999999986,13.1,-38.8,41.2,-31.700000000000003,34.5,-1.9445448078233056,0.748525857925415,0.8103185536092115
r5_r5_g01,Final Four,Region 4,12,Colorado St.,Region 1,14,Howard,1.2497414558225808,0.3948575112674895,-7.813289293802128,23.395277483816216,-10.099999999999994,15.9,-57.7,59.00000000000001,-46.1,41.6,-42.2,36.3,-9.0,17.9,-41.60000000000001,41.3,-30.700000000000003,37.9,-4.904205127391606,0.721389651298523,0.7527606027310585
r5_r5_g01,Final Four,Region 4,13,Idaho,Region 1,14,Howard,1.5022330357633362,0.3247662332954973,-10.70121222514888,22.31337519354301,-11.299999999999995,14.300000000000004,-53.0,58.3,-30.9,41.8,-43.2,38.1,-9.199999999999996,17.6,-43.7,38.6,-34.7,38.1,3.939223968382692,0.721389651298523,0.7527606027310585
r5_r5_g01,Final Four,Region 4,14,UC San Diego,Region 1,14,Howard,-1.3147977549935104,0.2237441168123994,-12.060579527969608,19.545034815593368,-10.5,11.700000000000005,-56.1,51.9,-44.3,35.9,-43.5,37.5,-8.799999999999997,12.9,-42.50000000000001,39.4,-33.900000000000006,36.7,0.6157972761665604,0.6506779789924622,0.6681801138197787
r5_r5_g01,Final Four,Region 4,15,Fairleigh Dickinson,Region 1,14,Howard,1.4113845024492808,0.1586093671912075,-12.41679099901053,17.62090883745705,-8.199999999999996,17.1,-53.1,57.50000000000001,-29.9,39.4,-51.1,38.5,-8.199999999999996,19.1,-39.50000000000001,40.9,-23.000000000000007,49.00000000000001,-6.442141331492991,0.721389651298523,0.7527606027310585
r5_r5_g01,Final Four,Region 4,16,Southern,Region 1,14,Howard,-3.484353946889233,-0.1602139719460819,-24.311710197979053,19.21185015071617,-15.9,13.0,-50.0,49.2,-35.4,30.4,-38.4,20.5,-16.9,11.5,-41.2,43.9,-40.60000000000001,43.8,-0.829576650393733,0.2369358092546463,0.24723939726894145
r5_r5_g01,Final Four,Region 4,1,South Carolina,Region 1,15,High Point,19.089624601494613,0.488905218968886,18.775261839033348,36.17361851710135,-2.999999999999993,9.800000000000004,-57.00000000000001,55.3,-30.4,43.900000000000006,-47.1,53.2,-3.5,10.1,-34.49999999999999,39.3,-44.89999999999999,25.90000000000001,-0.2865927239494539,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,2,Iowa,Region 1,15,High Point,15.455793442270505,0.4809848961159734,7.2899996214716225,30.82294421316924,-3.799999999999997,3.1000000000000014,-53.50000000000001,58.7,-37.5,49.1,-51.1,51.5,-4.0,3.3000000000000043,-35.49999999999999,35.2,-38.49999999999999,23.6,-0.5339176205520033,0.6507971882820129,0.7887540957890401
r5_r5_g01,Final Four,Region 4,3,TCU,Region 1,15,High Point,11.514389995830776,0.4787313871429502,5.657744554718022,30.45284882978456,-3.999999999999993,11.700000000000005,-54.8,59.3,-36.6,48.1,-55.9,44.5,-3.5999999999999943,12.0,-36.1,40.4,-28.89999999999999,29.200000000000003,-2.7524721226265854,0.748525857925415,0.8103185536092115
r5_r5_g01,Final Four,Region 4,4,Oklahoma,Region 1,15,High Point,11.529788803935404,0.4789058217758722,5.576936672051176,30.61085859747752,-8.799999999999997,8.700000000000003,-54.3,57.5,-30.099999999999994,48.0,-49.9,38.5,-6.599999999999994,8.600000000000001,-42.39999999999999,39.2,-38.8,25.10000000000001,7.135063847772457,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,5,Michigan St.,Region 1,15,High Point,10.163298969902064,0.472023081159851,8.875077537904858,24.996647950484743,-4.399999999999999,0.7000000000000028,-56.7,52.400000000000006,-34.7,43.6,-47.0,45.3,-5.399999999999999,0.2000000000000028,-34.7,34.300000000000004,-37.89999999999999,23.6,0.4724348359536492,0.6507971882820129,0.7887540957890401
r5_r5_g01,Final Four,Region 4,6,Washington,Region 1,15,High Point,8.947710659492971,0.4736409316350072,4.934691454778744,28.435544044829044,-7.399999999999999,4.899999999999999,-52.60000000000001,60.0,-32.7,46.5,-56.7,47.2,-7.899999999999999,3.4000000000000057,-37.6,38.49999999999999,-34.39999999999999,30.40000000000001,-4.116861241936832,0.6522461771965027,0.7021214119288409
r5_r5_g01,Final Four,Region 4,7,Georgia,Region 1,15,High Point,7.799689865281671,0.461253063089413,1.0394397612808604,27.291315021366216,-7.899999999999999,6.200000000000003,-54.60000000000001,56.5,-39.1,46.900000000000006,-49.4,38.5,-8.0,6.0,-38.2,37.8,-36.7,24.60000000000001,-2.172335718017777,0.6522461771965027,0.7021214119288409
r5_r5_g01,Final Four,Region 4,8,Clemson,Region 1,15,High Point,5.998197875378662,0.4123058992972598,-3.843148556919076,23.63470555480383,-8.199999999999996,4.700000000000003,-54.900000000000006,58.5,-36.9,49.2,-51.9,47.1,-9.299999999999995,5.700000000000003,-37.39999999999999,34.7,-28.89999999999999,29.8,-7.115935730295135,0.6075882911682129,0.687078415340629
r5_r5_g01,Final Four,Region 4,9,USC,Region 1,15,High Point,7.764311750767693,0.4727108363780302,-0.2390562366201436,31.69986747654985,-11.699999999999996,5.899999999999999,-54.7,55.8,-36.49999999999999,41.8,-52.1,43.5,-11.299999999999995,4.900000000000006,-41.3,38.4,-31.3,31.8,-0.9343995293933888,0.6522461771965027,0.7021214119288409
r5_r5_g01,Final Four,Region 4,10,Virginia,Region 1,15,High Point,3.798548346933978,0.4339553278460454,2.7391286747505035,20.987616034403004,-8.899999999999999,6.300000000000004,-54.50000000000001,59.400000000000006,-30.099999999999994,46.900000000000006,-50.3,39.8,-8.599999999999994,8.600000000000001,-39.6,33.99999999999999,-38.49999999999999,28.0,-3.293115516737501,0.6480579972267151,0.7322740481126335
r5_r5_g01,Final Four,Region 4,11,South Dakota St.,Region 1,15,High Point,4.618707872382972,0.4088128434318266,-0.3719712155622829,20.47475274486476,-3.899999999999992,5.899999999999999,-54.900000000000006,60.60000000000001,-37.7,49.900000000000006,-48.0,49.0,-3.3999999999999986,4.700000000000003,-36.49999999999999,38.49999999999999,-35.39999999999999,19.6,-2.824452084643596,0.6898005604743958,0.7721176707337404
r5_r5_g01,Final Four,Region 4,12,Colorado St.,Region 1,15,High Point,1.4248507082558253,0.3462275001295952,-7.959297738847624,21.98585841567396,-10.699999999999996,8.899999999999999,-58.3,59.60000000000001,-46.4,48.7,-49.5,43.3,-11.5,9.5,-39.3,38.6,-34.39999999999999,23.0,-5.784112404211896,0.721389651298523,0.7527606027310585
r5_r5_g01,Final Four,Region 4,13,Idaho,Region 1,15,High Point,1.6773422881965807,0.276136222157603,-10.847220670194377,20.903956125400757,-11.9,7.300000000000004,-53.60000000000001,58.900000000000006,-31.2,48.900000000000006,-50.5,45.1,-11.699999999999996,9.200000000000005,-41.39999999999999,35.9,-38.39999999999999,23.200000000000003,3.059316691562401,0.6879229545593262,0.7438140627250368
r5_r5_g01,Final Four,Region 4,14,UC San Diego,Region 1,15,High Point,-1.139688502560266,0.1751141056745051,-12.206587973015104,18.135615747451112,-11.1,4.700000000000003,-56.7,52.5,-44.6,43.0,-50.8,44.5,-11.299999999999995,4.5,-40.2,36.7,-37.6,21.800000000000004,-0.26411000065373,0.5601751208305359,0.6000738297673794
r5_r5_g01,Final Four,Region 4,15,Fairleigh Dickinson,Region 1,15,High Point,1.5864937548825253,0.1099793560533132,-12.562799444056026,16.211489769314795,-8.799999999999997,10.1,-53.7,58.10000000000001,-30.2,46.5,-58.4,45.5,-10.699999999999996,10.700000000000005,-37.2,38.2,-26.7,34.10000000000001,-7.322048608313281,0.721389651298523,0.7527606027310585
r5_r5_g01,Final Four,Region 4,16,Southern,Region 1,15,High Point,-3.3092446944559883,-0.2088439830839761,-24.45771864302455,17.802431082573918,-16.5,6.0,-50.60000000000001,49.8,-35.7,37.5,-45.7,27.500000000000004,-19.4,3.1000000000000014,-38.89999999999999,41.2,-44.3,28.90000000000001,-1.7094839272140234,0.17521685361862183,0.1896814463907885
r5_r5_g01,Final Four,Region 4,1,South Carolina,Region 1,16,UTSA,24.62680455393972,0.3559614638957301,10.68423411969708,40.17482256487733,-2.699999999999996,17.200000000000003,-60.6,48.7,-32.1,33.800000000000004,-46.6,53.900000000000006,-3.700000000000003,18.2,-33.800000000000004,43.60000000000001,-39.6,39.8,4.1728599410442655,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,2,Iowa,Region 1,16,UTSA,20.99297339471561,0.3480411410428174,-0.8010280978646449,34.82414826094522,-3.5,10.5,-57.1,52.1,-39.2,38.99999999999999,-50.6,52.2,-4.200000000000003,11.4,-34.800000000000004,39.5,-33.2,37.5,3.925535044441716,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,3,TCU,Region 1,16,UTSA,17.051569948275883,0.3457876320697943,-2.4332831646182456,34.45405287756054,-3.699999999999996,19.1,-58.4,52.7,-38.3,37.99999999999999,-55.4,45.2,-3.799999999999997,20.099999999999994,-35.400000000000006,44.7,-23.599999999999994,43.1,1.706980542367134,0.748525857925415,0.8319721010455979
r5_r5_g01,Final Four,Region 4,4,Oklahoma,Region 1,16,UTSA,17.066968756380515,0.3459620667027163,-2.514091047285092,34.6120626452535,-8.5,16.1,-57.9,50.9,-31.8,37.9,-49.4,39.2,-6.799999999999997,16.699999999999996,-41.7,43.5,-33.5,39.00000000000001,11.594516512766177,0.748525857925415,0.7595687207878438
r5_r5_g01,Final Four,Region 4,5,Michigan St.,Region 1,16,UTSA,15.700478922347177,0.3390793260866951,0.7840498185685902,28.997851998260728,-4.100000000000001,8.100000000000001,-60.3,45.8,-36.400000000000006,33.49999999999999,-46.5,46.0,-5.600000000000001,8.299999999999997,-34.00000000000001,38.60000000000001,-32.599999999999994,37.5,4.931887500947369,0.748525857925415,0.8319721010455979
