rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
182,Stephen F. Austin,Slnd,25-9,94.46563135264914,134,96.3596872260132,245,0.4431725256972499,182,25.0,9.0,16.0,6.0,16-6,0.28269221771124897,0.35121248535831534,0.23013476310141764,0.28269221771124897,0.35121248535831534,0.23013476310141764,0.9253814811150027,0.8865718696695661,87.05401765085524,96.53357376842264,87.05401765085524,96.53357376842264,96.6421414768754,99.42653834011249,0.0,0.0,0.0,0.0,0.050166921003031106,1702.0,1464.0,1634.1,1.0415519246068172,0.8959060033045714,0.0,0.7272727272727273,-7.225119883938024,128,57,73.97309021960488
183,Tulane,Amer,11-20,89.22129573860501,219,91.03491313710278,151,0.4424022164663529,183,11.0,20.0,6.0,12.0,6-12,0.5165414754862006,0.48446849864712654,0.5338158925094993,0.5165414754862006,0.48446849864712654,0.5338158925094993,0.8028438885529912,0.7456115696892921,93.08811251332044,91.5603001343239,93.08811251332044,91.5603001343239,88.43056776029954,90.02509905744652,98.48892545049677,93.5631299266182,0.6433740304971513,2.0,-0.09723330966237792,1079.0,1126.0,1254.06,0.8604054032502433,0.8978836738274086,0.0,0.3333333333333333,-15.164959335220406,261,355,69.193144325901
184,South Alabama,SB,16-18,91.80767998012266,180,93.87457754316185,211,0.4363393691122853,184,16.0,18.0,5.0,13.0,5-13,0.45196312371426456,0.33490307366271527,0.49844456978970364,0.45196312371426456,0.33490307366271527,0.49844456978970364,0.8392250148949649,0.8644631358062671,91.93622296068624,93.60795091673639,91.93622296068624,93.60795091673639,86.40817134799434,93.86157495327873,86.5608379469073,99.44418076652443,0.16859559186330902,3.0,-0.03740907642429547,1127.0,1257.0,1309.36,0.8607258507973362,0.9600109977393536,0.0,0.2777777777777778,-13.835297813343773,241,279,69.17645466643694
185,Northern Kentucky,Horz,15-17,93.91193303994541,147,96.03986579862217,238,0.4359370505020625,185,15.0,17.0,12.0,8.0,12-8,0.4610213833009492,0.6434901223513179,0.3737756135847318,0.4610213833009492,0.6434901223513179,0.3737756135847318,0.8341339241101214,0.6894465356078869,93.34928484904593,93.91068088700762,93.34928484904593,93.91068088700762,93.91176687027868,95.12534994642701,105.87624614058362,86.05032091009181,0.9156295557854103,2.0,-0.024472965109963274,1398.0,1324.0,1433.3999999999999,0.9753034742570114,0.923677968466583,0.0,0.6,-12.800129096587991,227,239,69.97522589067513
186,Sam Houston St.,CUSA,18-12,86.94729589837914,242,89.17844070104107,113,0.4276666672556679,186,18.0,12.0,11.0,7.0,11-7,0.39284731725080596,0.3822876643030025,0.3880451769499175,0.39284731725080596,0.3822876643030025,0.3880451769499175,0.853687103740544,0.7762121312208958,90.7333490180933,93.13994838746024,90.7333490180933,93.13994838746024,89.01442332517178,89.59223968053944,74.1868541524049,91.68259460785757,0.08053691503248088,2.0,0.034002462922859134,1171.0,1103.0,1296.0,0.9035493827160493,0.8510802469135802,0.0,0.6111111111111112,-8.489902345155844,148,84,70.95680482318403
187,Pacific,WCC,11-19,93.6747715495143,149,96.36603108486825,248,0.4192785099872902,187,11.0,19.0,6.0,12.0,6-12,0.5714700347879672,0.5400288048327719,0.6011222138279392,0.5714700347879672,0.5400288048327719,0.6011222138279392,0.7774933307193488,0.7527705305657387,95.53280989766034,91.34379585277107,95.53280989766034,91.34379585277107,94.06626848502016,97.74666604312132,90.80500720641584,91.74300734839179,0.4704884260529636,2.0,-0.020231186610971175,1156.0,1266.0,1252.96,0.9226152470948793,1.0104073553824544,0.0,0.3333333333333333,-13.888973130037613,243,231,68.29111791809495
188,Morehead St.,OVC,18-14,89.71626497371713,208,92.53629125979893,181,0.41194963428765446,188,18.0,14.0,13.0,7.0,13-7,0.4203205190492243,0.5116354023776364,0.3748650236807629,0.4203205190492243,0.5116354023776364,0.3748650236807629,0.8327976111565593,0.69082089938832,92.49092166291693,94.49112213702354,92.49092166291693,94.49112213702354,91.13347997514663,93.01054884235778,89.05753010478986,94.07160791422294,0.34753373708936863,3.0,0.036001293255969236,1270.0,1235.0,1362.3399999999997,0.9322195633982708,0.9065284730683972,0.0,0.65,-9.559831483616,174,80,68.87435458333599
189,Illinois Chicago,MVC,14-18,94.1574306920177,141,97.33513779719377,264,0.40571535686836346,189,14.0,18.0,9.0,11.0,9-11,0.43102132984838654,0.5026793933945211,0.4020240808311322,0.43102132984838654,0.5026793933945211,0.4020240808311322,0.8747818524025363,0.8198242974213561,92.94684876221751,96.12050472272398,92.94684876221751,96.12050472272398,95.00291130292416,99.05883928287264,100.65901401021165,90.15722826115832,0.7802478253042278,1.0,-0.0658178649612321,1365.0,1336.0,1361.48,1.0025854217469226,0.9812850721273908,0.0,0.45,-15.107168109572374,260,331,65.42586064615557
190,Cal St. Fullerton,BW,18-14,89.61679397092938,210,93.14871219366682,191,0.3906627649405319,190,18.0,14.0,13.0,7.0,13-7,0.3794857575342869,0.33081835173690616,0.39774972943095444,0.3794857575342869,0.33081835173690616,0.39774972943095444,0.9035438508222384,0.9314051531899477,89.63960070256718,94.08889639365967,89.63960070256718,94.08889639365967,92.23731876508256,93.48714640170306,0.0,0.0,0.0,0.0,0.018089602262414073,1440.0,1354.0,1516.96,0.9492669549625566,0.8925746229300706,0.0,0.65,-11.866200857640505,209,129,73.46954769787186
191,UAB,Amer,11-19,94.65914878250501,132,98.5399539383726,276,0.38649608369276406,191,12.0,18.0,4.0,14.0,4-14,0.43928469244796653,0.3318747450743827,0.5108913240303556,0.43928469244796653,0.3318747450743827,0.5108913240303556,0.861830711266707,0.8653136054403129,91.11448788528969,92.78678868789271,91.11448788528969,92.78678868789271,92.99870407246772,100.69195547250915,102.64533145487559,95.52478187421848,0.6956737432137075,1.0,-0.11295482889991576,1169.0,1299.0,1300.86,0.8986362867641408,0.9985701766523685,0.0,0.2222222222222222,-15.887007183452374,271,360,68.80554366489189
192,Lehigh,Pat,17-14,96.96941058879193,104,100.94581833792562,306,0.3864721172425384,192,17.0,14.0,11.0,6.0,11-6,0.36655711302779365,0.5499419829908933,0.23226217656851222,0.36655711302779365,0.5499419829908933,0.23226217656851222,0.8829137163812257,0.7794565580551162,88.6053533480172,94.64253461228105,88.6053533480172,94.64253461228105,96.49456428531359,99.43046683566865,85.88821299321098,128.86794196145854,0.00932185478484533,1.0,-0.012493807324708173,1119.0,1011.0,1105.5,1.012211668928087,0.9145183175033921,0.0,0.6470588235294118,-11.320197621190031,204,208,67.49764342336427
193,NJIT,AE,18-12,94.66504133012883,131,98.59507049512716,277,0.3851419220742687,193,18.0,12.0,9.0,7.0,9-7,0.3279009622007755,0.27620795298099066,0.36360804253504153,0.3279009622007755,0.27620795298099066,0.36360804253504153,0.9039063566601296,0.891453482083915,87.40023471873093,94.78847120098001,87.40023471873093,94.78847120098001,94.97489128625364,98.98326260241006,72.53777591692092,96.96646165332797,0.03429153616758113,1.0,0.00932856497921919,1035.0,1000.0,1068.36,0.9687745703695384,0.936014077651728,0.0,0.5625,-9.77171119477537,177,151,69.27507353909807
194,St. Thomas,Sum,16-16,90.45679290135527,194,94.24246581302384,221,0.3842651536478247,194,16.0,16.0,8.0,8.0,8-8,0.38260331316817,0.3182863004588796,0.40937499820178025,0.38260331316817,0.3182863004588796,0.40937499820178025,0.8558527441629336,0.8933517653296723,93.65653205325924,96.30335482735379,93.65653205325924,96.30335482735379,92.72243405991318,98.49412792276773,78.76267941733887,91.70800652827187,0.1480522727989367,2.0,-0.06008634843692051,1039.0,1061.0,1085.1399999999999,0.957480140811324,0.9777540225224396,0.0,0.5,-12.376919883848467,218,317,65.40319117439421
195,Washington St.,WCC,9-25,94.20788950437851,140,98.17511767225487,272,0.38358434118922363,195,9.0,25.0,6.0,12.0,6-12,0.6556111348939718,0.8052333176451872,0.5925339009154355,0.6556111348939718,0.8052333176451872,0.5925339009154355,0.714750106216365,0.5534882081493193,97.54893086662108,90.0500137600179,97.54893086662108,90.0500137600179,94.73021905495783,100.60270181451617,84.26486923188139,93.82761575610839,0.22510107504351418,4.0,-0.010623552858371743,1171.0,1315.0,1259.4999999999998,0.9297340214370784,1.0440651052004766,0.0,0.3333333333333333,-17.352004952031805,298,199,67.90325146047384
196,Air Force,MWC,16-18,89.75990334885739,206,93.56815593676072,204,0.3827611067278148,196,16.0,18.0,7.0,13.0,7-13,0.49952160428658016,0.36470645823480363,0.5325631189119019,0.49952160428658016,0.36470645823480363,0.5325631189119019,0.8265882441893395,0.8732796876025347,92.30289653994771,91.9028566848769,92.30289653994771,91.9028566848769,88.50046691695336,94.93928581748007,0.0,0.0,0.0,0.0,0.05213137730865952,1197.0,1298.0,1372.98,0.8718262465585805,0.9453888621829888,0.0,0.35,-13.752835205853723,239,52,67.10554052925241
197,Appalachian St.,SB,11-19,89.6321611309629,209,93.60284799705745,205,0.37789651715322636,197,11.0,19.0,4.0,14.0,4-14,0.4773803322680225,0.3682448430545326,0.5463542958536809,0.4773803322680225,0.3682448430545326,0.5463542958536809,0.809678123601368,0.8108070964892149,93.43946448556923,91.96356805897338,93.43946448556923,91.96356805897338,88.21833478688238,95.52284792521013,99.28907845725496,93.46301597471968,0.667167634948549,4.0,-0.08377750240215331,1067.0,1185.0,1210.76,0.8812646602134196,0.9787241071723546,0.0,0.2222222222222222,-14.47436273492643,253,346,65.04954025811136
198,SMU,ACC,9-21,90.69487686321966,193,94.76935028739668,229,0.3762796411226706,198,9.0,21.0,2.0,16.0,2-16,0.666136170674336,0.4628198991770225,0.8016803516725444,0.666136170674336,0.4628198991770225,0.8016803516725444,0.6100888409503459,0.8266980558657949,98.5642959235558,87.62014161255583,98.5642959235558,87.62014161255583,89.61641891531293,97.08670897918569,87.2087890329958,97.86298113057107,0.2099001882401451,12.0,0.013440249230230183,1023.0,1456.0,1303.1799999999998,0.785002839208705,1.1172669930477757,0.0,0.1111111111111111,-10.801231747229062,197,140,70.46191792516224
199,Albany,AE,14-16,89.74061450064575,207,93.82024554349829,210,0.3748986549259796,199,14.0,16.0,4.0,12.0,4-12,0.35606766949226343,0.3107509523096213,0.36487453164236094,0.35606766949226343,0.3107509523096213,0.36487453164236094,0.8572740532489773,0.805815792871474,89.74602203049443,94.85870568488426,89.74602203049443,94.85870568488426,90.58490033115564,99.06877491050997,71.66517127102338,78.56848470438237,0.257767109834163,2.0,-0.10033940761591431,898.0,936.0,979.4200000000002,0.9168691674664595,0.9556676400318554,0.0,0.25,-12.580176239149187,223,356,61.07711709716206
200,Eastern Washington,BSky,15-18,92.19051583358504,172,96.42189566135552,249,0.37377058889789827,200,15.0,18.0,7.0,11.0,7-11,0.4512122234585867,0.4155710330750281,0.44507753151206725,0.4512122234585867,0.4155710330750281,0.44507753151206725,0.8396451786367877,0.8239461712306728,91.3957598438213,92.27472924379752,91.3957598438213,92.27472924379752,93.7068886107602,96.9955441462835,94.78453156351362,95.83165023695973,0.4684549558594848,1.0,-0.006802768726377695,1257.0,1252.0,1331.2799999999997,0.9442040742743827,0.9404482903671656,0.0,0.3888888888888889,-14.100068161504822,244,188,71.58450119040647
201,UMBC,AE,16-14,85.99845378160398,257,89.95745247764067,127,0.3734168450584327,201,16.0,14.0,10.0,6.0,10-6,0.35680848651594327,0.31056265179520426,0.36505778558834,0.35680848651594327,0.31056265179520426,0.36505778558834,0.8719489654571076,0.8296697751309746,89.81047368860148,95.1954760266341,89.81047368860148,95.1954760266341,85.93165853680034,88.8801235997691,100.0665500562227,78.66761992238523,0.940863183965467,2.0,-0.03092133541146269,939.0,896.0,1055.7799999999997,0.8893898350035048,0.8486616529958895,0.0,0.625,-10.966315297461811,200,263,66.90360975026938
202,Sacramento St.,BSky,15-18,86.75245505634133,245,90.76552757828611,146,0.3728429531448153,202,15.0,18.0,8.0,10.0,8-10,0.4373739576499868,0.3888222895080391,0.44517950810904455,0.4373739576499868,0.3888222895080391,0.44517950810904455,0.858436736561126,0.8607889978888028,91.49681724985507,92.93972753491087,91.49681724985507,92.93972753491087,87.23349892021558,93.04940881830197,91.13085721109292,84.88713168671984,0.6934292092452886,1.0,-0.017124603613103362,1088.0,1113.0,1224.9,0.8882357743489264,0.9086456037227528,0.0,0.4444444444444444,-14.612925502643472,254,222,66.37456264940502
203,Tarleton St.,WAC,14-17,89.20135853878764,220,93.32804747188393,196,0.37283336285869256,203,14.0,17.0,7.0,11.0,7-11,0.4489494996090522,0.3596030641952775,0.4895221712359039,0.4489494996090522,0.3596030641952775,0.4895221712359039,0.8537800284323845,0.8130283488441343,91.1148020311374,91.64928846745512,91.1148020311374,91.64928846745512,90.23964312455912,94.43146466886526,85.93276447329504,85.65354340468971,0.509355846540688,2.0,-0.011352561314312837,1133.0,1163.0,1258.58,0.9002208838532315,0.9240572708925933,0.0,0.3888888888888889,-13.526908789259792,232,202,67.74723825193081
204,Robert Morris,Horz,18-12,87.6670996223915,238,91.72376695854794,166,0.37280529991383043,204,18.0,12.0,11.0,9.0,11-9,0.3282286972729173,0.1757378720475239,0.3800153199787012,0.3282286972729173,0.1757378720475239,0.3800153199787012,0.9184867955510717,0.9658308140947293,90.2711342136557,97.22049369751207,90.2711342136557,97.22049369751207,88.35335304157744,90.38730863619199,0.0,0.0,0.0,0.0,0.021359125358526243,1257.0,1221.0,1375.04,0.9141552245752851,0.8879741680242029,0.0,0.55,-10.33993175719483,188,118,66.52960376303893
205,Southern Miss,SB,15-16,96.88748986259945,106,101.49527052312783,311,0.3695120626156464,205,15.0,16.0,8.0,10.0,8-10,0.46444477940918766,0.36895179203911693,0.5251883381741735,0.46444477940918766,0.36895179203911693,0.5251883381741735,0.8300325748786057,0.8257745395728282,93.01984359397098,92.83927912603956,93.01984359397098,92.83927912603956,97.52885634514317,101.21482748199682,103.32774855145847,110.42491464083085,0.31779081775401735,3.0,0.035610388599795595,1301.0,1350.0,1339.8,0.9710404537990746,1.0076130765785938,0.0,0.4444444444444444,-11.966963109466587,210,81,71.15930205854626
206,Lamar,Slnd,20-10,87.8641275820662,236,92.15273273465179,171,0.3663190758406538,206,20.0,10.0,17.0,5.0,17-5,0.3008889584187956,0.4812301644878046,0.23704023068635438,0.3008889584187956,0.4812301644878046,0.23704023068635438,0.897924056857562,0.7444362019410864,87.63679225139988,97.21879932353816,87.63679225139988,97.21879932353816,88.77189424685916,91.81424332115203,89.9005804697884,92.1180413220899,0.430401369955221,2.0,0.04820150966164427,1439.0,1261.0,1504.52,0.9564512269693989,0.8381410682476803,0.0,0.7727272727272727,-7.717302954627401,139,60,66.24821614861081
207,Boston College,ACC,5-26,96.3161533262283,115,101.162796925338,307,0.3624854431889768,207,5.0,26.0,1.0,17.0,1-17,0.688600952092608,0.46642013482725453,0.8490648756731414,0.688600952092608,0.46642013482725453,0.8490648756731414,0.6015357872365363,0.8363054417262585,98.53037713773786,87.73884866655163,98.53037713773786,87.73884866655163,96.83350808914714,103.75403767996634,96.44129337190762,103.01429217933271,0.31903010161356327,12.0,-0.10264187170184283,1101.0,1489.0,1265.3600000000004,0.8701081115255735,1.176740216223051,0.0,0.05555555555555555,-15.44809843210037,266,358,69.62071836682966
208,Drake,MVC,12-20,94.80215274464342,130,99.70748330154566,294,0.35889599174472026,208,12.0,20.0,10.0,10.0,10-10,0.4847300451048589,0.6845150984523958,0.4066548516536207,0.4847300451048589,0.6845150984523958,0.4066548516536207,0.823830088873112,0.6489717986497752,94.93227835951733,95.1759631091272,94.93227835951733,95.1759631091272,98.28633749670318,100.16332889248551,84.95320701950214,90.8849861488667,0.3151430064916811,3.0,-0.044574742068404505,1501.0,1460.0,1458.1800000000003,1.0293653732735326,1.0012481312320836,0.0,0.5,-15.48498441304766,267,296,70.39564709825036
209,Oral Roberts,Sum,15-15,95.68697425568732,121,100.69647166175815,304,0.3573628298090016,209,15.0,15.0,8.0,8.0,8-8,0.4501560262484802,0.5013212518837649,0.4127024599395404,0.4501560262484802,0.5013212518837649,0.4127024599395404,0.7858650773500546,0.7129170408434414,93.97427337926723,93.15182965407998,93.97427337926723,93.15182965407998,97.83294119614928,99.5490207863031,96.252785022209,106.80467315452589,0.23213882174874423,4.0,0.02347796953266129,1239.0,1182.0,1218.58,1.0167572092107207,0.9699814538233026,0.0,0.5,-9.836749048590598,179,111,75.59124086125308
210,SIU Edwardsville,OVC,16-16,88.37965106323438,231,93.28530289351292,192,0.34949961850253547,210,16.0,16.0,8.0,12.0,8-12,0.35219489875613097,0.2758234105481402,0.3810422811437463,0.35219489875613097,0.2758234105481402,0.3810422811437463,0.8985497948449174,0.8901648049636691,90.86023297859536,95.837916853348,90.86023297859536,95.837916853348,88.82773573284732,93.57118788440685,0.0,0.0,0.0,0.0,-0.05122409648739401,1209.0,1247.0,1341.3,0.9013643480205771,0.9296950719451279,0.0,0.4,-13.73975061378152,238,307,65.04891657050126
211,Norfolk St.,MEAC,18-14,81.65204695653054,308,86.26371397809822,69,0.3470946179148208,211,18.0,14.0,11.0,3.0,11-3,0.2969264810738228,0.45991191664621667,0.13457303888545327,0.2969264810738228,0.45991191664621667,0.13457303888545327,0.8360646461932684,0.6803978172155216,87.20313048298762,93.90170421010897,87.20313048298762,93.90170421010897,85.35417977198269,87.07563162499473,78.96530598230557,91.16035673742826,0.16090192805497217,4.0,-0.06681462102193592,974.0,744.0,1048.7199999999998,0.9287512396063775,0.7094362651613396,0.0,0.7857142857142857,-9.397425789955335,168,333,70.57039226029147
212,Radford,BSth,22-12,87.30750495468672,241,92.24831315531732,174,0.34681994714447695,212,22.0,12.0,12.0,4.0,12-4,0.2588392315451186,0.3989106761707541,0.12783956719056802,0.2588392315451186,0.3989106761707541,0.12783956719056802,0.8989875032360097,0.8052088245411215,85.24470743999638,97.91472043599363,85.24470743999638,97.91472043599363,86.41540872709434,92.12406096691234,78.93275320409367,88.6609387494817,0.20807530353649734,2.0,-0.02557035147803899,1086.0,915.0,1141.5599999999997,0.9513297592767794,0.8015347419320932,0.0,0.75,-9.291181486189235,165,242,69.15200084467895
213,Loyola Chicago,A10,14-17,86.40224061442694,251,91.57437512377055,162,0.3388136255288045,213,14.0,17.0,9.0,9.0,9-9,0.5200762218441098,0.4646389855749279,0.5434797294668531,0.5200762218441098,0.4646389855749279,0.5434797294668531,0.8101169768907448,0.8197443040548684,93.92790644396348,91.12494607094361,93.92790644396348,91.12494607094361,87.5075979389928,90.59632213086653,73.43771193620738,83.7277654404264,0.18123090595737895,2.0,0.09002582720857116,1047.0,1097.0,1216.6399999999999,0.8605668069437139,0.90166359810626,0.0,0.5,-12.371253760780291,217,20,66.11875331602721
214,UT Rio Grande Valley,Slnd,20-13,91.40450360325927,183,96.91851046419634,260,0.3376864174575135,214,20.0,13.0,16.0,6.0,16-6,0.3415255043105741,0.5470133453335982,0.2396179710986,0.3415255043105741,0.5470133453335982,0.2396179710986,0.8646965571988694,0.673491476533012,89.66307600412122,94.85267440979412,89.66307600412122,94.85267440979412,90.87970413519189,96.80013224618942,89.79807231429373,100.21277651452213,0.22064353598976494,2.0,0.043601117692806945,1486.0,1354.0,1526.7800000000002,0.9732901924311295,0.8868337285005042,0.0,0.7272727272727273,-9.332130254057272,167,67,67.78975444940005
215,St. Bonaventure,A10,16-15,88.13073556680837,233,93.44989243533786,200,0.33761372793503946,215,16.0,15.0,7.0,11.0,7-11,0.3948081366225648,0.2028551907661531,0.5258875733775539,0.3948081366225648,0.2028551907661531,0.5258875733775539,0.8715254981297874,0.9542850422452691,89.52912645175711,94.07784990925805,89.52912645175711,94.07784990925805,87.98153377733203,91.4888851806105,92.56434538046655,89.66265049566952,0.5905578264339967,1.0,0.025388003508166113,1056.0,1139.0,1234.5,0.8554070473876063,0.9226407452409883,0.0,0.3888888888888889,-12.016625703799034,212,99,67.97174222961311
216,Binghamton,AE,19-12,92.97068886016956,160,98.73009045438903,280,0.33376323955094034,216,19.0,12.0,10.0,6.0,10-6,0.38379317613979474,0.3893827021675129,0.36996613266773354,0.38379317613979474,0.3893827021675129,0.36996613266773354,0.856088447268762,0.7788823445880644,90.01479856484508,93.2669128865877,90.01479856484508,93.2669128865877,95.28450267237807,101.98673847798257,85.4836621279605,98.87800438052226,0.15789722671063358,2.0,0.10609649005561905,1007.0,965.0,1016.98,0.9901866310055262,0.9488878837341934,0.0,0.625,-8.455228993748136,147,10,66.066739243735
217,Eastern Michigan,MAC,13-16,91.95506306744471,176,97.7641482853272,267,0.3308227977785741,217,13.0,16.0,6.0,12.0,6-12,0.4674865801217321,0.45674583373556205,0.4740503695799472,0.4674865801217321,0.45674583373556205,0.4740503695799472,0.8232034192175697,0.7838919765152164,92.30321206632466,92.68729848899606,92.30321206632466,92.68729848899606,93.65490721270861,102.62561190818009,99.81792280809383,90.24119995679564,0.7613162152605598,2.0,0.025013177450042057,1208.0,1272.0,1269.48,0.9515707218703721,1.0019850647509216,0.0,0.3333333333333333,-12.061545972172592,213,101,68.26505753967493
218,Memphis,Amer,10-21,82.88564061683154,295,88.1845234329598,99,0.3290133554876086,218,10.0,21.0,4.0,14.0,4-14,0.4979095852130153,0.46356349559170984,0.5227150943839582,0.4979095852130153,0.46356349559170984,0.5227150943839582,0.8295498362512871,0.7882659658129069,92.97740122202758,92.4370427991236,92.97740122202758,92.4370427991236,84.70711077599988,88.8028691514389,87.3045450863229,74.29317964870344,0.8648193691952758,2.0,-0.05795436888158628,1150.0,1232.0,1383.3,0.831345333622497,0.8906238704547098,0.0,0.2222222222222222,-17.053177100302587,287,311,74.90067603515105
219,Chattanooga,SC,20-10,91.05689514847305,189,96.88119941655796,259,0.32893388500603027,219,20.0,10.0,10.0,4.0,10-4,0.24583575343048505,0.3375507415178913,0.18336135660522304,0.24583575343048505,0.3375507415178913,0.18336135660522304,0.9305554014050109,0.8743843323135323,86.20895258681537,96.87993307281612,86.20895258681537,96.87993307281612,89.43514845553838,91.82344857873461,93.06171390706432,102.00126535249963,0.2583030776484666,1.0,0.02130006073593116,869.0,765.0,914.8599999999999,0.949872111579914,0.8361935159477953,0.0,0.7142857142857143,-8.422775781507093,146,119,65.36075160021875
220,Jacksonville St.,CUSA,16-16,89.7907803593468,205,95.59859290426562,236,0.32722307212064855,220,16.0,16.0,9.0,9.0,9-9,0.329337711870029,0.2606839726427362,0.37461403768784324,0.329337711870029,0.2606839726427362,0.37461403768784324,0.9025033926619469,0.8932482194311121,89.00251875646912,94.87078883769423,89.00251875646912,94.87078883769423,91.46607113968385,94.29575633996457,92.06370129226387,88.05664599564012,0.6252177868085006,1.0,-0.04970465335176433,1072.0,1064.0,1168.9000000000003,0.917101548464368,0.9102575070579174,0.0,0.5,-13.671936047860276,235,305,64.1736494542635
221,Southeast Missouri St.,OVC,14-18,89.31941393667239,216,95.18168102950008,233,0.32496670976432135,221,14.0,18.0,8.0,12.0,8-12,0.38978428229233825,0.37829455290994624,0.38347354291291047,0.38978428229233825,0.37829455290994624,0.38347354291291047,0.8715177497179734,0.796648791792859,91.29224808994931,94.01309307970648,91.29224808994931,94.01309307970648,89.2747781237903,97.0713404879164,95.36743470739643,95.83827186542935,0.4858445873989625,2.0,-0.047035171211914306,1290.0,1341.0,1415.6999999999998,0.9112100021190932,0.9472345835982201,0.0,0.4,-14.86056460956296,257,301,71.30135281292176
222,Monmouth,CAA,20-11,88.08226072737753,234,94.15614920564418,220,0.31715891989989103,222,20.0,11.0,12.0,6.0,12-6,0.24845855564084693,0.27090638767150793,0.24791000599238933,0.24845855564084693,0.27090638767150793,0.24791000599238933,0.9295768356259354,0.8764465263703788,87.23422864515491,95.94898043094679,87.23422864515491,95.94898043094679,90.94531485272947,95.25458574138011,86.2054140489654,118.94837470648179,0.024068210873186946,1.0,0.015566277729004319,1123.0,1043.0,1181.9399999999998,0.9501328324618848,0.8824475015652234,0.0,0.6666666666666666,-9.27369198038612,164,132,66.14067026860157
223,William & Mary,CAA,17-14,85.06277394937538,269,90.96701299889449,149,0.316103776218902,223,17.0,14.0,9.0,9.0,9-9,0.31493543550264064,0.3921545143969583,0.2580338577519365,0.31493543550264064,0.3921545143969583,0.2580338577519365,0.9141721306814907,0.8555490220284564,88.40188103124994,96.18384786020538,88.40188103124994,96.18384786020538,83.92357007711865,90.75878209404989,0.0,0.0,0.0,0.0,-0.00807203943593282,1057.0,1058.0,1217.96,0.867844592597458,0.8686656376235673,0.0,0.5,-12.121117214597934,215,191,67.73760010299291
224,Nevada,MWC,10-21,86.51746688996057,250,92.55566510778735,182,0.3152182013172205,224,10.0,21.0,6.0,14.0,6-14,0.5264153639345299,0.47513362039163337,0.551030870357146,0.5264153639345299,0.47513362039163337,0.551030870357146,0.8341059890853771,0.8769200632616554,92.23112290164282,90.66421120270027,92.23112290164282,90.66421120270027,88.8408192180479,93.74919522426671,0.0,0.0,0.0,0.0,-0.019663619296697854,1168.0,1267.0,1339.56,0.8719280957926484,0.945832960076443,0.0,0.3,-17.325349510755867,296,230,66.38053760460356
225,Wyoming,MWC,10-20,85.37223995641469,263,91.46598872960112,160,0.31155031768269204,225,10.0,20.0,7.0,13.0,7-13,0.5404645679092286,0.47308135534999174,0.5786721865958342,0.5404645679092286,0.47308135534999174,0.5786721865958342,0.7861511636923686,0.7299812488659639,93.91405077724333,90.81515131625768,93.91405077724333,90.81515131625768,86.90060835852444,91.95082825356646,83.30003198012378,91.40280740612113,0.25587623604094667,2.0,-0.005164823152421394,1133.0,1253.0,1333.3999999999999,0.8497075146242689,0.9397030148492577,0.0,0.35,-14.996066651282023,259,186,64.61364454382912
226,Saint Louis,A10,12-21,85.26823998668092,265,91.46727024305437,161,0.3085172877478379,226,12.0,21.0,5.0,13.0,5-13,0.5014238785130364,0.49054676937536174,0.5210190813283956,0.5014238785130364,0.49054676937536174,0.5210190813283956,0.8416118569947263,0.8709349022925971,93.40596977600836,92.2678029612036,93.40596977600836,92.2678029612036,83.5757243095663,91.2687259689833,0.0,0.0,0.0,0.0,0.009326839068606319,1042.0,1194.0,1294.66,0.804844515162282,0.9222498571053404,0.0,0.2777777777777778,-17.194804053139045,290,152,71.71342517502124
227,Elon,CAA,16-16,90.14524702156268,198,96.79964397362781,256,0.3059669383425746,227,16.0,16.0,10.0,8.0,10-8,0.2996496892458328,0.36663897397334244,0.2577748796177734,0.2996496892458328,0.36663897397334244,0.2577748796177734,0.9066943530501559,0.8389572727231105,87.00927712558173,95.35907011606277,87.00927712558173,95.35907011606277,94.07781746747955,99.64133621922873,72.81416923940468,75.20434613276754,0.4081949892796621,1.0,-0.06671600389810162,1191.0,1147.0,1224.28,0.9728166759238083,0.9368771849576895,0.0,0.5555555555555556,-13.700967073780987,236,332,68.68126863005905
228,UT Arlington,WAC,12-21,84.27941093354796,279,90.5736420318187,144,0.30400572300749534,228,12.0,21.0,4.0,14.0,4-14,0.5057660721615054,0.515124563363178,0.501443427120357,0.5057660721615054,0.515124563363178,0.501443427120357,0.8236863739961185,0.731551254624894,92.8351971588117,91.56551302625714,92.8351971588117,91.56551302625714,82.16943049066234,90.51567303696471,87.42744157570837,82.36766406010757,0.6649845557517251,2.0,0.023500651981575083,1090.0,1222.0,1341.56,0.8124869554846597,0.9108798711947286,0.0,0.2222222222222222,-16.500475408739067,279,110,71.18197585310796
