year,high_team,high_seed,high_region,low_team,low_seed,low_region,wab,barthag,adj_oe,adj_de,efg_pct,efgd_pct,tor,tord,orb_pct,drb_pct,ftr,ftrd,2p_pct,2pd_pct,3p_pct,3pd_pct,3pr,3prd,adj_tempo
2026,Syracuse,8,Region 1,North Dakota St.,10,Region 1,2.0496279510500925,0.03281896416688879,-4.63283029814211,7.701194148685545,-9.299999999999997,3.6000000000000014,-56.7,55.39999999999999,-34.099999999999994,36.1,-43.7,34.099999999999994,-11.100000000000001,4.5,-35.6,34.2,-52.400000000000006,40.1,2.373841209049644
2026,Syracuse,8,Region 1,Princeton,9,Region 3,-0.4724040390340676,0.05099109626817866,-2.762800656756056,7.534035668832161,-5.600000000000001,6.799999999999997,-54.10000000000001,52.99999999999999,-26.200000000000003,34.2,-48.89999999999999,44.5,-7.299999999999997,8.200000000000003,-34.300000000000004,35.900000000000006,-43.3,35.800000000000004,4.048045974869268
2026,Syracuse,8,Region 1,Gonzaga,11,Region 1,4.966206057259887,0.07126334184810457,-5.901370716348296,13.240719546329615,-8.399999999999999,6.5,-58.900000000000006,48.3,-31.099999999999994,29.200000000000003,-47.3,47.8,-8.0,10.800000000000004,-39.00000000000001,31.200000000000003,-40.7,39.6,2.987084248003555
2026,Syracuse,8,Region 1,Rhode Island,11,Region 2,1.6347708968536836,0.07929550250027417,-7.9758208210574395,16.362008770665696,-10.700000000000003,11.299999999999997,-55.900000000000006,54.599999999999994,-32.0,36.0,-54.0,43.9,-11.399999999999999,11.0,-39.00000000000001,41.00000000000001,-45.5,38.0,5.5350444899945614
2026,Syracuse,8,Region 1,McNeese St.,14,Region 1,3.7584156978369414,0.1058571233803387,-12.532187664840805,23.56305008731782,-9.799999999999997,13.699999999999996,-44.5,56.3,-26.39999999999999,37.4,-34.199999999999996,50.8,-9.399999999999999,15.800000000000004,-39.699999999999996,38.400000000000006,-33.2,46.0,4.482411926689309
2026,Syracuse,8,Region 1,Rice,11,Region 3,2.8797317377909253,0.11429625074566574,-7.629141793402127,18.42978443302482,-12.5,12.0,-55.900000000000006,52.89999999999999,-28.700000000000003,36.6,-43.39999999999999,46.5,-13.299999999999997,14.399999999999999,-39.699999999999996,38.10000000000001,-54.099999999999994,35.300000000000004,2.1553506204967334
2026,Syracuse,8,Region 1,San Diego St.,12,Region 2,3.2943672566270434,0.11514381092053694,-7.2270052709978785,18.020230291624145,-9.700000000000003,7.399999999999999,-57.5,53.8,-30.700000000000003,42.8,-48.89999999999999,52.3,-12.899999999999999,10.0,-35.1,35.2,-42.2,31.1,4.557607760204206
2026,Syracuse,8,Region 1,Green Bay,12,Region 4,3.8218138217678224,0.12440615802942867,-8.957766618530329,20.575914286094942,-10.5,8.100000000000001,-55.7,53.3,-28.299999999999997,45.1,-51.2,49.099999999999994,-12.600000000000001,8.600000000000001,-37.800000000000004,37.800000000000004,-33.6,36.5,3.914615837802799
2026,Syracuse,8,Region 1,Louisiana Tech,14,Region 4,4.874039093444631,0.132264450033167,-3.6193192468471125,14.946372071808497,-7.399999999999999,6.600000000000001,-51.0,48.39999999999999,-23.700000000000003,30.700000000000003,-39.999999999999986,44.699999999999996,-8.699999999999996,8.200000000000003,-36.1,35.50000000000001,-44.400000000000006,34.900000000000006,3.6349161134913714
2026,Syracuse,8,Region 1,Quinnipiac,13,Region 4,5.459197688244966,0.13813721613775687,-4.599631850225492,16.410336214967742,-12.5,5.600000000000001,-55.0,55.39999999999999,-30.599999999999994,38.9,-46.099999999999994,52.5,-13.699999999999996,9.300000000000004,-39.6,32.60000000000001,-44.2,33.0,6.424769696724738
2026,Syracuse,8,Region 1,Miami OH,12,Region 3,3.9064090909027356,0.1412585807780673,-9.157796974337415,21.75999377944214,-8.799999999999997,4.600000000000001,-49.3,49.39999999999999,-24.89999999999999,43.1,-41.89999999999999,48.9,-10.199999999999996,5.399999999999999,-37.199999999999996,35.10000000000001,-39.5,26.800000000000004,2.724565543433897
2026,Syracuse,8,Region 1,Arkansas St.,13,Region 2,5.115805655458962,0.16565018468572668,-8.640564525489566,22.440655349355282,-7.099999999999994,11.799999999999997,-45.10000000000001,50.49999999999999,-20.0,33.7,-31.799999999999997,47.099999999999994,-5.399999999999999,9.800000000000004,-40.199999999999996,41.800000000000004,-44.3,21.1,-5.628725206975034
