game_id,year,region,round,high_bracket_team,low_bracket_team,high_bracket_seed,low_bracket_seed,win,wab,barthag,adj_tempo,adj_oe,adj_de,efg_pct,efgd_pct,tor,tord,orb_pct,drb_pct,ftr,ftrd,2p_pct,2pd_pct,3p_pct,3pd_pct,3pr,3prd
20254115b,2025,South,Elite Eight,2025 LSU,2025 UCLA,3,1,0,-5.299999999999999,-0.006700000000000039,4.700000000000003,40.30000000000001,43.69999999999999,8.700000000000003,11.700000000000003,-2.0,-1.4000000000000057,15.5,10.700000000000003,9.0,-1.2000000000000028,10.0,12.599999999999994,4.700000000000003,6.299999999999997,-11.300000000000011,-3.0
20214215,2021,West,Elite Eight,2021 Texas,2021 South Carolina,6,1,0,-6.5,-0.02639999999999998,-2.9000000000000057,32.5,33.80000000000001,5.0,0.29999999999999716,-0.29999999999999716,-8.0,11.399999999999991,13.5,7.0,0.29999999999999716,4.0,0.0,5.099999999999994,1.3000000000000114,2.0,-5.900000000000006
20224215,2022,Midwest,Elite Eight,2022 Michigan,2022 Louisville,3,1,0,-3.0999999999999996,-0.014000000000000012,0.4000000000000057,33.19999999999999,35.30000000000001,8.299999999999997,6.200000000000003,-4.900000000000006,-1.5999999999999943,10.600000000000009,10.900000000000006,4.799999999999997,-3.0999999999999943,10.099999999999994,6.300000000000011,2.6999999999999886,4.800000000000011,-5.800000000000011,-6.300000000000011
20244215,2024,Midwest,Elite Eight,2024 North Carolina St.,2024 Texas,3,1,1,-1.7999999999999998,-0.008299999999999974,0.4000000000000057,34.89999999999998,44.60000000000002,3.9000000000000057,12.599999999999994,-10.599999999999994,0.5,3.0,16.299999999999997,1.7000000000000028,19.200000000000003,5.199999999999989,14.099999999999994,0.7999999999999972,7.099999999999994,-2.0999999999999943,-16.299999999999997
20254215b,2025,Midwest,Elite Eight,2025 Duke,2025 South Carolina,2,1,0,-6.199999999999999,-0.0040999999999999925,-1.2000000000000028,39.30000000000001,52.400000000000006,9.099999999999994,8.299999999999997,-2.0999999999999943,-11.5,10.200000000000003,9.200000000000003,4.400000000000006,-0.4000000000000057,10.0,9.0,4.599999999999994,4.299999999999997,0.0,-0.9000000000000057
20224315,2022,West,Elite Eight,2022 Texas,2022 Stanford,2,1,0,-5.1,-0.007699999999999929,-1.4000000000000057,33.599999999999994,40.80000000000001,7.400000000000006,8.099999999999994,-2.0999999999999943,-11.199999999999989,10.200000000000003,7.8999999999999915,6.299999999999997,-10.200000000000003,9.299999999999997,6.700000000000003,3.0,7.199999999999989,-7.6000000000000085,3.5
20234315,2023,West,Elite Eight,2023 Ohio St.,2023 Virginia Tech,3,1,0,-3.0999999999999996,-0.021700000000000053,7.099999999999994,30.0,35.39999999999998,10.300000000000011,4.400000000000006,-2.3999999999999915,-7.0,4.400000000000006,1.0,6.1000000000000085,3.0999999999999943,11.400000000000006,3.0,5.200000000000003,4.699999999999989,7.200000000000003,5.800000000000011
20244315,2024,East,Elite Eight,2024 LSU,2024 Iowa,3,1,0,-3.5999999999999996,-0.0016000000000000458,-0.29999999999999716,34.19999999999999,48.30000000000001,3.9000000000000057,17.099999999999994,0.9000000000000057,-8.100000000000009,18.900000000000006,2.799999999999997,17.299999999999997,4.0,4.599999999999994,19.900000000000006,1.0,8.600000000000009,-18.5,10.900000000000006
20254315b,2025,East,Elite Eight,2025 TCU,2025 Texas,2,1,0,-3.6999999999999993,-0.0046000000000000485,-2.799999999999997,51.5,36.39999999999998,13.5,7.400000000000006,-10.699999999999989,-0.7000000000000028,4.199999999999989,16.099999999999994,-6.0,9.0,12.900000000000006,10.700000000000003,9.299999999999997,-2.3000000000000114,16.400000000000006,-9.799999999999997
20214415,2021,Midwest,Elite Eight,2021 Baylor,2021 Connecticut,2,1,0,3.1000000000000005,-0.0015999999999999348,2.200000000000003,43.5,45.69999999999999,13.300000000000011,20.5,-3.5,-3.6999999999999886,21.30000000000001,13.699999999999989,14.599999999999994,-4.699999999999989,14.700000000000003,24.400000000000006,6.099999999999994,8.0,-20.5,-1.5
20224415,2022,East,Elite Eight,2022 Connecticut,2022 North Carolina St.,2,1,1,-6.0,-0.0020000000000000018,-0.20000000000000284,36.400000000000006,44.599999999999994,14.299999999999997,12.199999999999989,-0.30000000000001137,-5.799999999999997,9.0,7.599999999999994,3.3000000000000114,4.5,17.200000000000003,12.0,5.800000000000011,8.5,-0.5,-3.4000000000000057
20244415,2024,West,Elite Eight,2024 Connecticut,2024 USC,3,1,1,-0.8999999999999986,0.008900000000000019,1.5999999999999943,43.099999999999994,39.80000000000001,11.799999999999997,7.099999999999994,-4.099999999999994,-6.400000000000006,3.8000000000000114,6.599999999999994,-1.4000000000000057,9.200000000000003,13.599999999999994,5.300000000000011,5.099999999999994,7.199999999999989,1.5,-3.0
20254415b,2025,West,Elite Eight,2025 Connecticut,2025 USC,2,1,1,-2.3000000000000007,0.0029000000000000137,-5.200000000000003,58.89999999999998,45.60000000000002,17.599999999999994,8.700000000000003,-10.199999999999989,-7.5,4.3999999999999915,11.0,-8.099999999999994,14.799999999999997,19.5,10.900000000000006,8.900000000000006,3.4000000000000057,6.599999999999994,-8.0
20215516,2021,Final Four,Final Four,2021 Stanford,2021 South Carolina,1,1,1,2.3000000000000007,0.005099999999999993,-1.5,49.69999999999999,42.0,13.5,10.099999999999994,-1.5,-3.0999999999999943,13.099999999999994,16.60000000000001,-1.4000000000000057,7.900000000000006,12.599999999999994,10.299999999999997,9.900000000000006,7.599999999999994,12.199999999999989,-15.200000000000003
20225516,2022,Final Four,Final Four,2022 South Carolina,2022 Louisville,1,1,1,6.200000000000001,0.006399999999999961,-1.0999999999999943,38.30000000000001,45.900000000000006,6.199999999999989,14.599999999999994,-6.200000000000003,1.5,16.80000000000001,12.0,2.0999999999999943,0.4000000000000057,7.400000000000006,14.400000000000006,2.4000000000000057,9.599999999999994,-6.900000000000006,3.8000000000000114
20215516,2021,Final Four,Final Four,2021 South Carolina,2021 Stanford,1,1,0,-2.3000000000000007,-0.005099999999999993,1.5,42.0,49.69999999999999,10.099999999999994,13.5,-3.0999999999999943,-1.5,16.60000000000001,13.099999999999994,7.900000000000006,-1.4000000000000057,10.299999999999997,12.599999999999994,7.599999999999994,9.900000000000006,-15.200000000000003,12.199999999999989
20225516,2022,Final Four,Final Four,2022 Louisville,2022 South Carolina,1,1,0,-6.200000000000001,-0.006399999999999961,1.0999999999999943,45.900000000000006,38.30000000000001,14.599999999999994,6.199999999999989,1.5,-6.200000000000003,12.0,16.80000000000001,0.4000000000000057,2.0999999999999943,14.400000000000006,7.400000000000006,9.599999999999994,2.4000000000000057,3.8000000000000114,-6.900000000000006
20235516,2023,Final Four,Final Four,2023 Iowa,2023 South Carolina,2,1,1,-6.299999999999999,-0.011500000000000066,5.700000000000003,52.400000000000006,40.5,23.400000000000006,4.799999999999997,-1.4000000000000057,-0.3999999999999915,3.0,24.80000000000001,9.599999999999994,7.799999999999997,26.0,5.199999999999989,11.700000000000003,1.7000000000000028,12.5,-15.800000000000011
20245516,2024,Final Four,Final Four,2024 North Carolina St.,2024 South Carolina,3,1,0,-6.3,-0.010499999999999954,-1.9000000000000057,37.89999999999998,46.19999999999999,11.5,14.200000000000003,-4.099999999999994,-0.5,2.0,15.299999999999997,8.0,13.100000000000009,12.899999999999991,14.400000000000006,5.599999999999994,10.400000000000006,-1.4000000000000057,-9.599999999999994
20255516b,2025,Final Four,Final Four,2025 Connecticut,2025 UCLA,2,1,1,-3.5,0.0031999999999999806,-0.10000000000000853,54.400000000000006,51.80000000000001,17.299999999999997,13.300000000000011,-5.5,-5.599999999999994,4.299999999999997,14.5,-3.5,8.599999999999994,19.30000000000001,16.799999999999997,8.900000000000006,4.799999999999997,3.8999999999999915,-5.799999999999997
20215517,2021,Final Four,Final Four,2021 Arizona,2021 Connecticut,3,1,1,-1.7000000000000002,-0.010000000000000009,-0.9000000000000057,36.19999999999999,43.69999999999999,7.700000000000003,15.099999999999994,-7.200000000000003,-5.900000000000006,4.700000000000003,8.5,11.299999999999997,-3.5999999999999943,7.599999999999994,19.900000000000006,5.3999999999999915,2.799999999999997,-6.700000000000003,0.7999999999999972
20235517,2023,Final Four,Final Four,2023 LSU,2023 Virginia Tech,3,1,1,-1.6999999999999993,0.0046999999999999265,5.700000000000003,37.599999999999994,40.69999999999999,9.400000000000006,11.799999999999997,-1.0,-4.3999999999999915,21.599999999999994,6.099999999999994,14.300000000000011,4.0,9.200000000000003,11.800000000000011,7.099999999999994,8.0,-3.799999999999997,5.300000000000011
20255517a,2025,Final Four,Final Four,2025 South Carolina,2025 Texas,1,1,1,2.1999999999999993,0.0014999999999999458,0.6000000000000085,52.099999999999994,45.60000000000002,9.0,8.700000000000003,-11.699999999999989,-4.700000000000003,9.299999999999997,11.700000000000003,-4.800000000000011,12.900000000000006,9.200000000000003,11.0,5.599999999999994,0.9000000000000057,0.5,-12.100000000000009
20225517,2022,Final Four,Final Four,2022 Connecticut,2022 Stanford,2,1,1,-7.199999999999999,-0.0012999999999999678,-1.2000000000000028,37.400000000000006,42.0,14.900000000000006,10.599999999999994,-1.9000000000000057,-4.599999999999994,6.0,10.899999999999991,-4.800000000000011,8.400000000000006,20.5,10.599999999999994,1.3000000000000114,7.0,4.699999999999989,-2.3000000000000114
20245517,2024,Final Four,Final Four,2024 Connecticut,2024 Iowa,3,1,0,-1.1999999999999993,0.0045999999999999375,-4.599999999999994,37.30000000000001,52.80000000000001,9.299999999999997,17.400000000000006,-1.0,-5.900000000000006,5.900000000000006,5.400000000000006,2.4000000000000057,8.700000000000003,10.299999999999997,19.400000000000006,4.700000000000003,9.799999999999997,-6.199999999999989,7.900000000000006
20255517b,2025,Final Four,Final Four,2025 Texas,2025 South Carolina,1,1,0,-2.1999999999999993,-0.0014999999999999458,-0.6000000000000085,45.60000000000002,52.099999999999994,8.700000000000003,9.0,-4.700000000000003,-11.699999999999989,11.700000000000003,9.299999999999997,12.900000000000006,-4.800000000000011,11.0,9.200000000000003,0.9000000000000057,5.599999999999994,-12.100000000000009,0.5
20245618,2024,Final Four,Championship,2024 South Carolina,2024 Iowa,1,1,1,3.5,0.005799999999999916,-3.1999999999999886,37.80000000000001,54.89999999999998,8.599999999999994,22.799999999999997,-1.0999999999999943,-3.799999999999997,14.5,3.0,6.0,8.0,7.299999999999997,25.89999999999999,8.600000000000009,11.5,-13.900000000000006,14.0
