year,game_id,round,team_region,team_seed,team,opp_region,opp_seed,opponent,win_prob_raw,win_prob
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,4,Villanova,0.20192360877990723,0.22691958040740168
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,5,Washington St.,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,6,Michigan,0.6075882911682129,0.7205681492434589
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,7,North Carolina St.,0.32312828302383423,0.3560440780142892
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,8,Oklahoma St.,0.6075882911682129,0.7194445852569383
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,9,Miami FL,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,10,Princeton,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,11,UNLV,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,12,Florida Gulf Coast,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,13,Cleveland St.,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,14,Hawaii,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,15,Gardner Webb,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 2,16,Tennessee Tech,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,1,Virginia Tech,0.15117481350898743,0.17325346104065437
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,2,Connecticut,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,3,Ohio St.,0.3935185372829437,0.5131598266425436
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,4,Tennessee,0.32312828302383423,0.3318198861802213
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,5,Iowa St.,0.20192360877990723,0.21869458342096698
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,6,North Carolina,0.4011009633541107,0.4437955595432822
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,7,Baylor,0.671428382396698,0.7391620988230359
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,8,USC,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,9,South Dakota St.,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,10,Alabama,0.6075882911682129,0.7194445852569383
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,11,St. John's,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,12,Toledo,0.6075882911682129,0.7194445852569383
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,13,Saint Louis,0.721389651298523,0.7813054165790331
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,14,James Madison,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,15,Vermont,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,4,UCLA,Region 3,16,Chattanooga,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,1,Indiana,0.1742979735136032,0.21124590421095993
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,2,Utah,0.1742979735136032,0.21124590421095993
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,3,LSU,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,4,Villanova,0.1729152798652649,0.2225316010403699
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,5,Washington St.,0.6075882911682129,0.7770801440225674
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,6,Michigan,0.5845649242401123,0.7703169122781773
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,7,North Carolina St.,0.27837902307510376,0.3326908780900751
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,8,Oklahoma St.,0.5845649242401123,0.7703169122781773
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,9,Miami FL,0.6898005604743958,0.7982892382548309
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,10,Princeton,0.721389651298523,0.8069413070012796
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,11,UNLV,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,12,Florida Gulf Coast,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,13,Cleveland St.,0.6075882911682129,0.7194445852569383
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,14,Hawaii,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,15,Gardner Webb,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 2,16,Tennessee Tech,0.6507971882820129,0.7617146503867597
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,1,Virginia Tech,0.15117481350898743,0.18850385446296997
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,2,Connecticut,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,3,Ohio St.,0.23704427480697632,0.3306183637149251
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,4,Tennessee,0.27837902307510376,0.3326908780900751
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,5,Iowa St.,0.20312316715717316,0.2667429870497018
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,6,North Carolina,0.32312828302383423,0.3895755143438955
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,7,Baylor,0.3499237895011902,0.4706804776839053
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,8,USC,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,9,South Dakota St.,0.6075882911682129,0.7770801440225674
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,10,Alabama,0.5845649242401123,0.7703169122781773
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,11,St. John's,0.6507971882820129,0.81149614553703
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,12,Toledo,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,13,Saint Louis,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,14,James Madison,0.721389651298523,0.7813054165790331
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,15,Vermont,0.6075882911682129,0.7194445852569383
2023,r6_r5_g01,Championship,Region 1,5,Oklahoma,Region 3,16,Chattanooga,0.7203254699707031,0.8265349806825273
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,1,Indiana,0.1742979735136032,0.21124590421095993
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,2,Utah,0.20358730852603912,0.23828534961324035
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,3,LSU,0.17521685361862183,0.1896814463907885
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,4,Villanova,0.17521685361862183,0.21212333535571967
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,5,Washington St.,0.6506779789924622,0.7329747296607354
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,6,Michigan,0.6898005604743958,0.7982892382548309
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,7,North Carolina St.,0.6009909510612488,0.5748153148859532
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,8,Oklahoma St.,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,9,Miami FL,0.748525857925415,0.8111254092324326
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,10,Princeton,0.721389651298523,0.8267465389593457
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,11,UNLV,0.6898005604743958,0.7982892382548309
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,12,Florida Gulf Coast,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,13,Cleveland St.,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,14,Hawaii,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,15,Gardner Webb,0.6898005604743958,0.7982892382548309
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 2,16,Tennessee Tech,0.748525857925415,0.7861732032497636
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,1,Virginia Tech,0.20358730852603912,0.23828534961324035
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,2,Connecticut,0.15117481350898743,0.17346501931747266
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,3,Ohio St.,0.608272135257721,0.7195792344918114
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,4,Tennessee,0.27671876549720764,0.298343941545911
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,5,Iowa St.,0.17521685361862183,0.21212333535571967
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,6,North Carolina,0.5026957392692566,0.6615008354611542
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,7,Baylor,0.748525857925415,0.8111254092324326
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,8,USC,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,9,South Dakota St.,0.6522461771965027,0.7891244244317025
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,10,Alabama,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,11,St. John's,0.6898005604743958,0.7982892382548309
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,12,Toledo,0.6898005604743958,0.7982892382548309
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,13,Saint Louis,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,14,James Madison,0.721389651298523,0.8267465389593457
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,15,Vermont,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,6,Creighton,Region 3,16,Chattanooga,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,1,Indiana,0.15117481350898743,0.17346501931747266
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,2,Utah,0.15117481350898743,0.18850385446296997
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,3,LSU,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,4,Villanova,0.17521685361862183,0.195654464343298
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,5,Washington St.,0.5601751208305359,0.6354195144244683
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,6,Michigan,0.4486508369445801,0.5327323109512301
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,7,North Carolina St.,0.17521685361862183,0.1896814463907885
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,8,Oklahoma St.,0.4486508369445801,0.638753462355879
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,9,Miami FL,0.6898005604743958,0.7982892382548309
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,10,Princeton,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,11,UNLV,0.6075882911682129,0.7205681492434589
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,12,Florida Gulf Coast,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,13,Cleveland St.,0.6075882911682129,0.7194445852569383
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,14,Hawaii,0.721389651298523,0.722756805933398
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,15,Gardner Webb,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 2,16,Tennessee Tech,0.6898005604743958,0.7136955691816785
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,1,Virginia Tech,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,2,Connecticut,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,3,Ohio St.,0.1742979735136032,0.21124590421095993
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,4,Tennessee,0.17521685361862183,0.195654464343298
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,5,Iowa St.,0.17521685361862183,0.195654464343298
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,6,North Carolina,0.2369358092546463,0.25618593727496314
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,7,Baylor,0.23836934566497803,0.27444747802045166
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,8,USC,0.671428382396698,0.7391620988230359
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,9,South Dakota St.,0.6075882911682129,0.7205681492434589
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,10,Alabama,0.4486508369445801,0.4725501539516238
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,11,St. John's,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,12,Toledo,0.6075882911682129,0.7205681492434589
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,13,Saint Louis,0.721389651298523,0.8267465389593457
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,14,James Madison,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,15,Vermont,0.6075882911682129,0.7194445852569383
2023,r6_r5_g01,Championship,Region 1,7,Arizona,Region 3,16,Chattanooga,0.721389651298523,0.7537964025495174
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,1,Indiana,0.15117481350898743,0.18850385446296997
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,2,Utah,0.1742979735136032,0.21124590421095993
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,3,LSU,0.20192360877990723,0.21869458342096698
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,4,Villanova,0.20192360877990723,0.22691958040740168
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,5,Washington St.,0.2369358092546463,0.25618593727496314
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,6,Michigan,0.1742979735136032,0.22291985597743263
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,7,North Carolina St.,0.2369358092546463,0.25631805627825244
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,8,Oklahoma St.,0.2008010447025299,0.26546149458615775
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,9,Miami FL,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,10,Princeton,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,11,UNLV,0.6480579972267151,0.81085009088925
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,12,Florida Gulf Coast,0.6507971882820129,0.7887540957890401
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,13,Cleveland St.,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,14,Hawaii,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,15,Gardner Webb,0.7203254699707031,0.8265349806825273
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 2,16,Tennessee Tech,0.748525857925415,0.8103185536092115
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,1,Virginia Tech,0.15117481350898743,0.18016352713821043
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,2,Connecticut,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,3,Ohio St.,0.1742979735136032,0.21124590421095993
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,4,Tennessee,0.2369358092546463,0.28055541474306167
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,5,Iowa St.,0.20192360877990723,0.2375623276468103
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,6,North Carolina,0.2369358092546463,0.25618593727496314
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,7,Baylor,0.37333521246910095,0.42441636719296183
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,8,USC,0.27440351247787476,0.28555849876890566
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,9,South Dakota St.,0.4486508369445801,0.6912332436459224
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,10,Alabama,0.23457729816436768,0.31661732636889356
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,11,St. John's,0.7203254699707031,0.8265349806825273
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,12,Toledo,0.6879229545593262,0.8198364728617895
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,13,Saint Louis,0.748525857925415,0.8319721010455979
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,14,James Madison,0.721389651298523,0.7813054165790331
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,15,Vermont,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,8,South Florida,Region 3,16,Chattanooga,0.721389651298523,0.8267465389593457
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,1,Indiana,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,2,Utah,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,3,LSU,0.15117481350898743,0.17325346104065437
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,4,Villanova,0.20192360877990723,0.22691958040740168
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,5,Washington St.,0.5026957392692566,0.6087201700350227
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,6,Michigan,0.15117481350898743,0.17346501931747266
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,7,North Carolina St.,0.2369358092546463,0.24723939726894145
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,8,Oklahoma St.,0.1729152798652649,0.20119341334038876
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,9,Miami FL,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,10,Princeton,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,11,UNLV,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,12,Florida Gulf Coast,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,13,Cleveland St.,0.6879229545593262,0.7438140627250368
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,14,Hawaii,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,15,Gardner Webb,0.7203254699707031,0.752485748252156
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 2,16,Tennessee Tech,0.721389651298523,0.7527606027310585
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,1,Virginia Tech,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,2,Connecticut,0.15117481350898743,0.168027898954402
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,3,Ohio St.,0.1742979735136032,0.18887459076756744
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,4,Tennessee,0.2369358092546463,0.24723939726894145
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,5,Iowa St.,0.20192360877990723,0.21869458342096698
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,6,North Carolina,0.2369358092546463,0.24723939726894145
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,7,Baylor,0.27440351247787476,0.2966263134739991
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,8,USC,0.2369358092546463,0.24723939726894145
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,9,South Dakota St.,0.6075882911682129,0.687078415340629
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,10,Alabama,0.20312316715717316,0.2379045379280555
2023,r6_r5_g01,Championship,Region 1,9,Marquette,Region 3,11,St. John's,0.6879229545593262,0.7438140627250368
