year,team,region,seed,tier,overall,offense,defense,pct_round_2,pct_sweet_16,pct_elite_eight,pct_final_four,pct_championship,pct_champion,bracket_value,5man_bpm,3man_bpm,elite_outcome_probability,efg%,def_rim_efficiency
2020,Belmont,Region 1,14,B,4.38,3.26,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.8,1,54.8,13.266
2020,North Dakota St.,Region 1,15,F,3.27,2.05,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,11.1,1,51.9,14.4248
2020,Siena,Region 1,16,F,2.85,2.96,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,12.5,0,51.8,17.8679
2020,Baylor,Region 3,1,A,7.28,4.34,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,24.5,1,49.4,12.141
2020,Creighton,Region 3,2,B,6.14,4.41,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,20.5,3,55.2,13.4823
2020,Michigan St.,Region 3,3,A,6.8,5.14,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,23.9,0,52.6,14.5452
2020,Louisville,Region 3,4,A,6.78,4.9,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,22.5,1,52.5,12.688000000000002
2020,Ohio St.,Region 3,5,A,6.18,4.25,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,17.6,1,52.3,12.6762
2020,Virginia,Region 3,6,D,5.58,2.18,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.4,0,46.9,16.318499999999997
2020,Illinois,Region 3,7,C,5.36,3.22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,16.6,1,48.3,12.073399999999998
2020,Saint Mary's,Region 3,8,B,4.66,3.62,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,15.3,2,54.2,15.486
2020,Rutgers,Region 3,9,C,5.8,3.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,18.3,0,48.9,14.9958
2020,USC,Region 3,10,D,5.32,3.23,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,18.8,0,49.5,16.6004
2020,Cincinnati,Region 3,11,D,5.28,4.25,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,16.0,0,50.3,18.039
2020,Stephen F. Austin,Region 3,12,D,4.49,4.48,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,13.1,2,53.3,18.8526
2020,Vermont,Region 3,13,D,4.45,2.94,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,14.3,0,51.7,18.0632
2020,Bradley,Region 3,14,D,3.61,2.84,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,10.8,0,49.5,10.6105
2020,Little Rock,Region 3,15,F,3.16,4.09,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.4,0,52.8,16.2391
2020,Winthrop,Region 3,16,F,2.75,3.18,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.4,1,53.0,9.745
2020,Gonzaga,Region 2,1,S,7.11,6.62,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,24.4,3,57.5,16.153
2020,San Diego St.,Region 2,2,A,6.75,5.24,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,23.2,2,54.6,9.7315
2020,Seton Hall,Region 2,3,C,6.19,4.82,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,17.9,1,51.4,18.3375
2020,Oregon,Region 2,4,C,6.03,4.9,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,19.9,2,54.3,19.4479
2020,Michigan,Region 2,5,B,6.05,4.05,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,16.7,1,52.8,14.030099999999996
2020,BYU,Region 2,6,B,6.1,4.84,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,20.8,3,58.1,9.1819
2020,Arizona,Region 2,7,C,5.87,4.71,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,16.8,0,50.7,14.1468
2020,LSU,Region 2,8,C,4.76,4.42,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,15.2,1,52.7,11.2254
2020,Oklahoma,Region 2,9,C,5.07,2.44,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,17.6,0,48.2,16.0289
2020,Texas Tech,Region 2,10,B,5.41,3.47,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,14.4,0,51.8,13.878800000000002
2020,Indiana,Region 2,11,C,5.38,3.45,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,14.9,0,49.3,16.8646
2020,Yale,Region 2,12,B,4.3,3.55,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.7,0,53.8,14.853599999999998
2020,New Mexico St.,Region 2,13,B,4.96,4.56,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,21.2,1,52.7,10.779
2020,Eastern Washington,Region 2,14,F,2.9,2.51,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.3,0,52.0,17.3993
2020,UC Irvine,Region 2,15,D,3.42,2.43,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,9.5,0,51.6,17.948
2020,North Carolina Central,Region 2,16,F,1.01,0.83,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.8,-0.6,1,50.5,15.5672
2021,Michigan,Region 4,1,S,7.23,6.01,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,23.2,2,54.9,13.3296
2021,Alabama,Region 4,2,A,7.22,4.32,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,24.0,0,51.3,14.3072
2021,Texas,Region 4,3,C,5.9,4.96,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,16.0,0,52.9,17.1793
2021,Florida St.,Region 4,4,C,7.13,6.51,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,22.7,3,54.4,18.2118
2021,Colorado,Region 4,5,B,6.07,4.24,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,19.3,0,52.0,15.51
2021,BYU,Region 4,6,B,6.32,4.53,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,19.7,2,55.0,8.4544
2021,Connecticut,Region 4,7,B,6.4,4.37,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,20.8,1,49.5,19.292700000000004
2021,LSU,Region 4,8,C,5.42,4.69,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,16.5,1,52.8,12.5017
2021,St. Bonaventure,Region 4,9,C,5.3,3.81,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,17.8,0,50.5,17.016199999999998
2021,Maryland,Region 4,10,B,5.39,3.82,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,19.2,0,52.6,13.5456
2021,UCLA,Region 4,11,B,5.27,3.92,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,17.8,0,52.0,13.5927
2021,Georgetown,Region 4,12,C,4.14,2.28,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,11.8,0,49.6,15.011400000000002
2021,UNC Greensboro,Region 4,13,D,3.42,1.57,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,8.8,1,48.2,16.2024
2021,Abilene Christian,Region 4,14,D,4.57,3.59,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,11.8,1,52.9,15.6827
2021,Iona,Region 4,15,D,2.84,2.6,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,8.9,0,51.2,18.3333
2021,Texas Southern,Region 4,16,F,2.04,1.45,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,6.7,0,48.3,17.7744
2021,Illinois,Region 3,1,S,7.43,6.54,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,25.0,2,55.6,12.9018
2021,Houston,Region 3,2,A,7.16,5.38,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,24.2,1,51.3,15.838499999999998
2021,West Virginia,Region 3,3,C,5.68,4.31,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.7,2,48.7,15.524399999999998
2021,Oklahoma St.,Region 3,4,C,5.54,3.63,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,14.4,1,52.2,17.193
2021,Tennessee,Region 3,5,B,6.03,4.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,18.1,0,50.1,18.216100000000004
2021,San Diego St.,Region 3,6,B,6.49,4.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,21.4,1,52.7,9.702
2021,Clemson,Region 3,7,C,5.77,2.95,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.4,0,50.4,13.450800000000005
2021,Loyola Chicago,Region 3,8,A,6.3,4.7,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,21.7,1,56.3,13.966
2021,Georgia Tech,Region 3,9,B,5.01,4.73,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.8,1,53.9,14.535600000000002
2021,Rutgers,Region 3,10,C,5.27,2.99,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,17.0,0,50.2,15.147100000000002
2021,Syracuse,Region 3,11,C,4.73,4.13,5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,14.1,1,50.7,13.2037
2021,Oregon St.,Region 3,12,D,4.67,3.46,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,15.1,0,48.7,13.959600000000002
2021,Liberty,Region 3,13,F,4.32,3.82,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,15.5,3,57.4,16.384800000000002
2021,Morehead St.,Region 3,14,D,3.08,1.94,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,7.7,0,51.9,15.007600000000002
2021,Cleveland St.,Region 3,15,F,2.48,1.54,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4.0,1,50.6,13.810200000000002
2021,Drexel,Region 3,16,F,2.79,2.97,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,7.3,1,54.3,16.555500000000002
2021,Baylor,Region 2,1,S,7.63,6.89,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,28.3,4,57.5,13.1061
2021,Ohio St.,Region 2,2,A,6.09,4.84,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,17.2,1,53.1,11.9562
2021,Arkansas,Region 2,3,B,5.94,4.04,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,16.6,0,51.5,16.1553
2021,Purdue,Region 2,4,B,5.73,4.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,18.3,0,51.4,9.9237
2021,Villanova,Region 2,5,B,5.84,4.98,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,20.3,1,52.8,13.7591
2021,Texas Tech,Region 2,6,B,6.2,4.39,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,20.1,1,49.7,10.3638
2021,Florida,Region 2,7,C,5.43,4.42,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,16.6,1,52.5,18.230199999999996
2021,North Carolina,Region 2,8,C,5.71,4.03,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,18.4,1,48.5,15.958500000000004
2021,Wisconsin,Region 2,9,A,6.02,3.4,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.3,1,49.4,14.1794
2021,Virginia Tech,Region 2,10,C,5.03,3.67,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,16.8,0,52.5,14.7789
2021,Utah St.,Region 2,11,C,5.55,3.83,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,21.3,1,49.8,16.772000000000002
2021,Winthrop,Region 2,12,F,4.63,3.3,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,11.4,1,53.0,11.481
2021,North Texas,Region 2,13,D,4.15,2.97,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,9.7,1,54.0,12.724
2021,Colgate,Region 2,14,F,4.66,3.77,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,10.4,3,57.0,16.4808
2021,Oral Roberts,Region 2,15,F,2.52,2.31,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,9.0,3,53.6,19.2917
2021,Hartford,Region 2,16,F,2.1,0.5,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.9,0,50.4,16.4666
2021,Gonzaga,Region 1,1,S,8.34,8.18,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,30.2,1,61.0,14.5446
2021,Iowa,Region 1,2,S,6.94,6.13,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,25.8,3,54.6,15.3252
2021,Kansas,Region 1,3,B,5.57,2.93,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,17.5,0,49.7,14.555799999999998
2021,Virginia,Region 1,4,A,6.35,5.78,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.1,3,56.1,17.225600000000004
2021,Creighton,Region 1,5,B,6.03,4.6,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,19.0,2,55.7,13.4263
2021,USC,Region 1,6,B,6.99,5.51,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,23.6,1,52.1,15.2002
2021,Oregon,Region 1,7,C,5.89,4.97,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,23.5,1,54.4,16.778499999999998
2021,Oklahoma,Region 1,8,B,5.26,3.38,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,15.7,1,50.8,14.650400000000005
2021,Missouri,Region 1,9,C,5.15,3.65,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,14.0,0,50.9,12.995
2021,VCU,Region 1,10,C,5.64,3.65,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,17.9,1,50.9,18.704199999999997
2021,Drake,Region 1,11,B,4.86,3.64,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,14.2,1,54.5,13.3632
2021,UC Santa Barbara,Region 1,12,B,4.96,4.45,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,16.9,0,53.0,16.757700000000003
2021,Ohio,Region 1,13,F,4.34,4.24,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,15.0,1,55.8,15.15
2021,Eastern Washington,Region 1,14,F,3.94,3.07,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.0,0,54.1,15.4394
2021,Grand Canyon,Region 1,15,D,3.96,3.09,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,12.6,0,52.8,16.791999999999998
2021,Norfolk St.,Region 1,16,F,2.16,1.29,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.6,1,49.7,15.8032
2022,Baylor,Region 4,1,S,7.35,5.74,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,21.0,1,52.9,12.1736
2022,Kentucky,Region 4,2,S,6.67,5.92,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,17.6,1,53.3,14.213900000000002
2022,Purdue,Region 4,3,C,6.24,6.36,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,15.8,3,57.0,11.5575
2022,UCLA,Region 4,4,A,6.36,3.76,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,19.8,1,50.6,14.6568
2022,Saint Mary's,Region 4,5,B,5.43,2.92,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,15.6,0,52.6,17.540699999999998
2022,Texas,Region 4,6,B,6.02,3.62,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,17.9,1,50.1,14.9373
2022,Murray St.,Region 4,7,C,5.31,4.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,15.4,1,52.9,12.6745
2022,North Carolina,Region 4,8,B,5.07,3.96,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,17.0,0,52.1,13.8573
2022,Marquette,Region 4,9,C,4.53,3.38,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,8.9,1,52.6,20.9092
2022,San Francisco,Region 4,10,B,5.45,4.09,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,16.4,0,53.1,18.5625
2022,Virginia Tech,Region 4,11,B,5.38,4.79,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,16.3,2,55.2,13.9343
2022,Indiana,Region 4,12,C,5.33,4.53,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,16.3,0,51.3,15.1476
2022,Akron,Region 4,13,F,2.83,2.89,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.3,0,52.8,16.957500000000003
2022,Yale,Region 4,14,F,2.66,0.73,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,7.1,0,50.1,13.72
2022,Saint Peter's,Region 4,15,D,3.62,1.69,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.8,0,47.8,18.730200000000004
2022,Norfolk St.,Region 4,16,F,2.81,2.33,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.8,0,51.5,14.4903
2022,Kansas,Region 3,1,S,7.15,5.86,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,23.8,0,54.1,15.060200000000002
2022,Auburn,Region 3,2,A,6.67,5.86,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,17.4,0,50.3,20.4923
2022,Wisconsin,Region 3,3,B,5.42,2.96,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,18.2,1,48.2,13.3202
2022,Providence,Region 3,4,C,5.01,3.6,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.7,0,50.3,18.2102
2022,Iowa,Region 3,5,B,6.72,5.88,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,23.5,2,53.6,17.460000000000004
2022,LSU,Region 3,6,B,6.27,4.69,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,22.3,1,49.5,15.144000000000002
2022,USC,Region 3,7,C,5.15,3.55,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,11.9,0,51.1,17.626400000000004
2022,San Diego St.,Region 3,8,B,5.79,2.78,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.2,0,48.8,15.1818
2022,Creighton,Region 3,9,C,4.79,3.28,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,12.0,0,50.9,17.0337
2022,Miami FL,Region 3,10,D,4.43,3.84,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,13.7,2,54.2,14.563799999999995
2022,Iowa St.,Region 3,11,C,5.03,2.83,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,14.3,0,49.9,10.372
2022,Richmond,Region 3,12,B,4.14,3.21,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,13.5,1,51.5,13.5196
2022,South Dakota St.,Region 3,13,F,4.42,4.87,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,12.9,3,59.7,13.506399999999996
2022,Colgate,Region 3,14,F,2.97,3.25,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,8.4,2,55.9,14.9968
2022,Jacksonville St.,Region 3,15,F,2.77,2.77,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.3,1,54.2,16.3524
2022,Texas Southern,Region 3,16,F,2.61,1.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,4.0,0,48.7,17.7196
2022,Arizona,Region 2,1,S,7.42,6.97,7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,21.0,2,55.9,14.2724
2022,Villanova,Region 2,2,A,6.26,4.32,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,19.9,1,52.0,13.8507
2022,Tennessee,Region 2,3,A,7.38,4.85,7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,24.7,0,50.3,16.1964
2022,Illinois,Region 2,4,C,5.65,4.68,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,14.2,0,53.1,11.848200000000002
2022,Houston,Region 2,5,S,7.29,6.15,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,23.3,1,53.6,14.2006
2022,Colorado St.,Region 2,6,B,5.43,4.13,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,17.9,2,55.2,10.6325
2022,Ohio St.,Region 2,7,C,5.25,5.07,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,13.9,2,54.8,15.859000000000002
2022,Seton Hall,Region 2,8,C,4.74,2.52,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,10.1,0,47.6,20.7332
2022,TCU,Region 2,9,C,5.16,2.8,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,13.4,1,48.9,15.6734
2022,Loyola Chicago,Region 2,10,B,5.52,4.16,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.3,2,56.3,14.204199999999998
2022,Michigan,Region 2,11,C,4.46,4.26,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.2,0,52.3,11.529899999999998
2022,UAB,Region 2,12,C,4.73,3.92,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.5,1,52.9,13.0914
2022,Chattanooga,Region 2,13,F,4.27,2.78,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,15.4,0,52.8,15.059399999999998
2022,Longwood,Region 2,14,F,3.18,2.92,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,10.7,1,51.1,12.526
2022,Delaware,Region 2,15,F,2.83,3.23,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,6.8,1,53.5,19.0434
2022,Bryant,Region 2,16,F,2.71,2.22,3.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,10.6,1,49.7,18.7994
2022,Gonzaga,Region 1,1,S,7.47,6.77,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,21.6,2,59.4,17.8595
2022,Duke,Region 1,2,A,6.73,6.09,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,22.5,2,55.6,17.314
2022,Texas Tech,Region 1,3,A,6.95,4.8,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,19.5,0,52.4,12.7988
2022,Arkansas,Region 1,4,B,5.46,3.95,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,16.0,0,49.2,12.8238
2022,Connecticut,Region 1,5,B,5.76,3.8,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,17.4,1,49.6,19.666
2022,Alabama,Region 1,6,C,5.28,5.05,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,13.9,2,51.5,16.011899999999997
2022,Michigan St.,Region 1,7,C,4.96,3.29,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,10.5,1,52.0,14.394099999999998
2022,Boise St.,Region 1,8,B,5.45,3.37,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,16.6,0,51.1,13.2704
2022,Memphis,Region 1,9,C,5.98,5.38,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.4,2,52.6,18.182100000000005
2022,Davidson,Region 1,10,B,4.99,4.95,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,16.0,3,55.6,12.4413
2022,Notre Dame,Region 1,11,B,4.66,3.31,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,12.6,2,54.0,12.996
2022,New Mexico St.,Region 1,12,D,4.39,3.65,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,11.6,0,52.2,15.0665
2022,Vermont,Region 1,13,B,4.65,4.1,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,13.1,2,57.3,14.734
2022,Montana St.,Region 1,14,F,2.99,3.22,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.2,1,54.1,15.272799999999998
2022,Cal St. Fullerton,Region 1,15,F,2.26,1.33,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,8.4,0,49.2,13.9105
2022,Georgia St.,Region 1,16,F,2.89,0.26,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,10.1,1,45.1,17.1275
2023,Purdue,Region 4,1,A,7.29,6.69,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,27.2,1,52.2,11.309399999999998
2023,Marquette,Region 4,2,B,6.82,6.37,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,23.4,3,56.0,16.392
2023,Kansas St.,Region 4,3,B,5.65,4.94,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,18.4,0,51.5,14.1295
2023,Tennessee,Region 4,4,A,7.2,5.06,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,20.4,1,50.3,16.8446
2023,Duke,Region 4,5,C,6.28,5.11,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,20.3,1,51.1,16.413800000000002
2023,Kentucky,Region 4,6,C,5.65,5.22,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,20.3,1,51.2,14.543
2023,Michigan St.,Region 4,7,B,5.4,3.54,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,17.5,1,51.6,13.5086
2023,Memphis,Region 4,8,B,6.08,5.12,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,19.4,1,53.2,16.269
2023,Florida Atlantic,Region 4,9,B,6.34,4.31,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,20.4,2,55.0,15.9511
2023,USC,Region 4,10,C,5.41,4.16,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.3,1,51.3,15.7508
2023,Providence,Region 4,11,C,4.87,4.57,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.5,1,51.5,19.163
2023,Oral Roberts,Region 4,12,C,4.71,4.53,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,16.2,2,56.1,15.7936
2023,Louisiana Lafayette,Region 4,13,F,4.04,3.89,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,14.6,0,53.0,16.2036
2023,Montana St.,Region 4,14,F,3.6,3.6,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,11.0,0,50.9,16.967299999999998
2023,Vermont,Region 4,15,F,3.72,3.11,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,12.5,2,54.9,14.8858
